enrollment_id,organization_name,owner_count,individual_owner_count,private_equity_company_owner,reit_owner,holding_company_owner,investment_firm_owner,medical_staffing_company_owner,chain_home_office_owner,corporation_owner,llc_owner,non_profit_owner,for_profit_owner,trust_or_trustee_owner
O20070806000016,"HOOBERRY & ASSOCIATES, INC.",21,21,False,False,False,False,False,False,False,False,False,False,False
O20070806000076,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,65,57,False,False,False,False,True,True,True,True,True,False,False
O20070806000160,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,23,21,False,False,False,False,False,True,True,False,True,False,False
O20070806000168,LUTHERAN HOME AT KANE PENNSYLVANIA,12,12,False,False,False,False,False,False,False,False,False,False,False
O20070806000605,NORTHPORT HEALTH SERVICES OF MISSOURI LLC,21,14,False,False,False,False,False,False,True,True,False,True,False
O20070807000024,"RBRC, INC.",8,8,False,False,False,False,False,False,False,False,False,False,False
O20070807000139,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,22,21,False,False,False,False,False,False,True,False,True,False,False
O20070807000337,NORTHPORT HEALTH SERVICES OF MISSOURI LLC,21,14,False,False,False,False,False,False,True,True,False,True,False
O20070807000350,THE NOTTINGHAM RESIDENTIAL HEALTH CARE FACILITY,6,5,False,False,False,False,False,False,True,False,True,False,False
O20070807000371,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,66,56,False,False,False,False,True,True,True,True,True,False,False
O20070807000378,NORTHPORT HEALTH SERVICES OF MISSOURI LLC,21,14,False,False,False,False,False,False,True,True,False,True,False
O20070807000394,NORTHPORT HEALTH SERVICES OF MISSOURI LLC,21,14,False,False,False,False,False,False,True,True,False,True,False
O20070807000410,NORTHPORT HEALTH SERVICES OF MISSOURI LLC,21,14,False,False,False,False,False,False,True,True,False,True,False
O20070807000528,"SYLACAUGA HEALTH AND REHAB SERVICES, LLC",40,35,False,False,False,False,False,True,True,True,False,False,False
O20070807000581,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,64,56,False,False,False,False,True,True,True,True,True,False,False
O20070809000049,SENIOR LIVING CHOICES OF VA INC,11,11,False,False,False,False,False,False,False,False,False,False,False
O20070809000079,"OCEAN GARDENS NURSING FACILITY, INC.",13,13,False,False,False,False,False,False,False,False,False,False,False
O20070809000426,S & L BIRCHWOOD LLC,2,2,False,False,False,False,False,False,False,False,False,False,False
O20070809000487,"HALTOM OPERATIONS, LLC",27,22,False,False,False,False,False,True,True,True,False,True,False
O20070810000293,"PERRY GREEN VALLEY NURSING HOME, LLC",6,2,False,False,False,False,False,False,True,True,False,False,False
O20070810000343,"GOLDEN AGE NURSING HOME OF GUTHRIE, LLC",9,3,False,False,False,False,False,False,True,True,False,False,False
O20070810000462,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,66,58,False,False,False,False,True,True,True,True,True,False,False
O20070811000050,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,23,21,False,False,False,False,False,False,True,False,True,False,False
O20070811000064,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,65,57,False,False,False,False,True,True,True,True,True,False,False
O20070811000095,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,23,21,False,False,False,False,False,False,True,False,True,False,False
O20070811000110,PARKVIEW HOME,5,4,False,False,False,False,False,False,False,False,True,False,False
O20070813000494,WESLEY HOMES DES MOINES LLC,17,16,False,False,False,False,False,False,True,False,True,False,False
O20070813000615,BLUE RIDGE NURSING LLC,32,8,False,True,False,False,False,False,True,True,False,False,True
O20070814000305,"UNITED STATES HEALTH & HOUSING FOUNDATION, INC",4,4,False,False,False,False,False,False,False,False,False,False,False
O20070815000110,"BEAVERTON REHAB & SPECIALTY CARE, LLC",13,8,False,False,True,False,False,False,False,True,False,True,False
O20070816000926,BUCKNER RETIREMENT SERVICES INC,30,27,False,False,False,False,False,True,False,False,True,False,False
O20070817000366,COMMUNITY CARE CENTER OF MANDEVILLE LLC,33,9,False,False,False,False,False,False,True,True,False,True,False
O20070821000183,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,65,57,False,False,False,False,True,True,True,True,True,False,False
O20070821000273,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,28,26,False,False,False,False,False,False,True,False,True,False,False
O20070822000378,"GOLDEN RULE SENIOR PROPERTIES, LLC",4,4,False,False,False,False,False,False,False,False,False,False,False
O20070822001275,WOLFE LIVING CENTER ASSOCIATION,17,15,False,False,False,False,False,False,False,True,True,False,False
O20070822001441,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,64,57,False,False,False,False,True,True,True,True,True,False,False
O20070823000003,"BAPTIST CONVALESCENT CENTER, INC.",41,34,False,False,False,False,True,False,False,True,False,False,False
O20070823000212,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,65,57,False,False,False,False,True,True,True,True,True,False,False
O20070823000459,DEWITT HOSPITAL & NURSING HOME INC,9,8,False,False,False,False,False,False,False,False,True,False,False
O20070823000500,"CHS OF WORCESTER, INC",48,37,False,False,False,False,True,True,True,False,True,False,False
O20070823000568,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,24,22,False,False,False,False,False,False,True,False,True,False,False
O20070823000597,COMMUNITY CARE CENTER OF HOUMA LLC,45,14,False,False,False,False,False,False,True,True,False,False,True
O20070823000819,"SOUTHEASTERN HEALTH FACILITIES, INC",6,5,False,False,False,False,False,False,False,False,False,False,False
O20070823000959,BRADFORD ECUMENICAL HOME INC,16,16,False,False,False,False,False,False,False,False,False,False,False
O20070824000442,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,23,21,False,False,False,False,False,False,True,False,True,False,False
O20070824000486,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,28,26,False,False,False,False,False,False,True,False,True,False,False
O20070824000589,HLTC INC,5,3,False,False,False,False,False,False,True,False,True,False,False
O20070824000753,WESLEY HEALTH SYSTEM LLC,27,16,False,False,False,False,False,False,True,True,False,False,False
O20070824000794,HUDSON MEMORIAL NURSING HOME,15,13,False,False,False,False,False,False,False,False,False,False,False
O20070827000105,LEXINGTON MANOR SENIOR CARE LLC,7,6,False,False,False,False,False,False,False,True,False,False,False
O20070827000166,BILLDORA SENIOR CARE LLC,8,7,False,False,False,False,False,False,False,True,False,False,False
O20070827000214,CLAIBORNE COUNTY SENIOR CARE LLC,7,6,False,False,False,False,False,False,True,False,False,False,False
O20070827000372,MCCRITE RETIREMENT ASSOCIATION,12,9,False,False,True,False,False,False,True,False,True,True,False
O20070827000668,CATSKILL CROSSINGS LLC,10,10,False,False,False,False,False,False,False,False,False,False,False
O20070827000692,MAGNOLIA SENIOR CARE LLC,7,6,False,False,False,False,False,False,False,True,False,False,False
O20070827000897,BELHAVEN SENIOR CARE,10,8,False,False,False,False,False,True,False,True,False,False,False
O20070827000904,WILKINSON COUNTY SENIOR CARE LLC,9,8,False,False,False,False,False,False,False,False,False,False,False
O20070828000096,"UNITED CHURCH HOMES, INC.",10,10,False,False,False,False,False,False,False,False,False,False,False
O20070828000115,"UNITED CHURCH HOMES, INC.",11,11,False,False,False,False,False,False,False,False,False,False,False
O20070828000136,"UNITED CHURCH HOMES, INC.",10,10,False,False,False,False,False,False,False,False,False,False,False
O20070828000216,UTICA CROSSINGS LLC,61,46,False,False,False,False,True,False,True,True,False,True,True
O20070828000218,POMPERAUG WOODS INC,21,17,False,False,False,False,False,False,True,True,False,True,False
O20070828000272,GLENS FALLS CROSSINGS LLC,12,12,False,False,False,False,False,False,False,False,False,False,False
O20070828000322,"COMMUNITY CARE CENTER OF COVINGTON, LLC",45,16,False,False,False,False,False,False,True,True,False,True,True
O20070828000329,POUGHKEEPSIE CROSSINGS LLC,62,46,False,False,False,False,True,False,True,True,False,True,True
O20070828000395,COMMCARE CORPORATION,12,10,False,False,False,False,False,False,True,False,True,True,False
O20070828000682,BETHANY HEALTH LLC,19,12,False,False,False,False,False,False,True,True,False,True,True
O20070828000686,"COMMUNITY CARE CENTER OF HAMMOND, LLC",55,29,False,False,False,True,False,False,True,True,False,False,True
O20070828000708,COMMUNITY CARE CENTER OF OPELOUSAS LLC,44,13,False,False,False,False,False,False,True,True,False,False,True
O20070828000926,"N & R OF CAMDENTON, INC",8,8,False,False,False,False,False,False,False,False,False,False,False
O20070829000161,"MADISON COMMUNITY CARE CENTER, LLC",34,14,False,False,False,False,False,False,True,True,False,True,True
O20070829000593,WEST VUE INC,21,19,False,False,False,False,False,False,True,False,True,False,False
O20070830000811,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,28,26,False,False,False,False,False,False,True,False,True,False,False
O20070831000357,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,63,56,False,False,False,False,True,True,True,True,True,False,False
O20070831000708,THE HOSPITAL AUTHORITY OF MILLER COUNTY,7,6,False,False,False,False,False,False,False,False,True,False,False
O20070904000132,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,27,26,False,False,False,False,False,False,True,False,True,False,False
O20070904000174,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,66,57,False,False,False,False,True,True,True,True,True,False,False
O20070904000228,LP MONTEAGLE LLC,10,4,False,False,False,False,False,False,False,True,False,False,False
O20070904000454,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,65,57,False,False,False,False,True,True,True,True,True,False,False
O20070904000504,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,62,55,False,False,False,False,True,True,True,True,True,False,False
O20070905000069,"HELIOS HEALTHCARE, LLC",19,13,False,False,False,False,False,False,True,True,False,False,False
O20070905000078,GOLDEN GOOD SHEPHERD HOME,22,21,False,False,False,False,False,False,False,True,False,False,False
O20070905000152,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CENTER,21,20,False,False,False,False,False,False,False,False,True,False,False
O20070905000181,LP LOUISVILLE EAST LLC,10,4,False,False,False,False,False,False,False,True,False,False,False
O20070905000259,LP JAMESTOWN LLC,10,4,False,False,False,False,False,False,False,True,False,False,False
O20070905000570,RUTLAND CROSSINGS LLC,13,12,False,False,False,False,False,False,False,False,False,True,False
O20070906000071,WEST MEADE PLACE LLP,24,18,False,False,False,False,False,False,True,True,True,False,True
O20070906000203,BRATTLEBORO CROSSINGS LLC,64,48,False,False,False,False,True,False,True,True,False,True,True
O20070906000205,"MERRIMAC MEDICAL INVESTORS, LLC",11,9,False,False,False,False,False,False,False,True,False,False,False
O20070906000360,LP OWENSBORO LLC,10,4,False,False,False,False,False,False,False,True,False,False,False
O20070906000361,LP BEATTYVILLE LLC,10,4,False,False,False,False,False,False,False,True,False,False,False
O20070906000422,ERLIN MANOR NURSING HOME INC,10,9,False,False,False,False,False,False,True,False,False,False,False
O20070906000638,"AUGUSTANA DASSEL LAKESIDE COMMUNITY HOME, LLC",13,11,False,False,False,False,False,False,True,False,True,False,False
O20070907000053,KETTLE BROOK CARE CENTER LLC,7,5,False,False,False,False,False,False,False,True,False,False,False
O20070907000127,LP GREENEVILLE LLC,13,5,False,False,False,False,False,False,False,True,False,False,False
O20070907000253,LP CLEVELAND LLC,11,5,False,False,False,False,False,False,False,True,False,False,False
O20070907000338,LP ERIN LLC,10,4,False,False,False,False,False,False,False,True,False,False,False
O20070907000553,LP LEXINGTON LLC,10,4,False,False,False,False,False,False,False,True,False,False,False
O20070907000568,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,65,57,False,False,False,False,True,True,True,True,True,False,False
O20070907000663,"FRIENDSHIP HEALTH AND REHAB CENTER, INC.",14,13,False,False,False,False,False,False,False,False,True,False,False
O20070908000068,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,66,58,False,False,False,False,True,True,True,True,True,False,False
O20070908000083,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,66,58,False,False,False,False,True,True,True,True,True,False,False
O20070908000089,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,65,57,False,False,False,False,True,True,True,True,True,False,False
O20070908000096,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,67,58,False,False,False,False,True,True,True,True,True,False,False
O20070908000119,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,65,57,False,False,False,False,True,True,True,True,True,False,False
O20070908000131,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,72,59,False,False,False,False,True,True,True,True,True,False,False
O20070910000044,LP MEMPHIS LLC,11,5,False,False,False,False,False,False,False,True,False,False,False
O20070910000134,TRINITY HILL CARE CENTER LLC,7,5,False,False,False,False,False,False,False,True,False,False,False
O20070910000163,WINTONBURY CARE CENTER LLC,7,5,False,False,False,False,False,False,False,True,False,False,False
O20070910000216,"UNITED CHURCH HOMES, INC.",11,10,False,False,False,False,False,False,True,False,True,False,False
O20070910000236,CHELSEA PLACE CARE CENTER LLC,10,7,False,False,False,False,False,False,False,True,False,False,False
O20070910000304,"UNITED CHURCH HOMES, INC.",11,11,False,False,False,False,False,False,False,False,False,False,False
O20070910000354,COUNTY OF WINNEBAGO,31,22,False,False,False,False,True,False,False,False,True,False,False
O20070910000461,COLUMBIA COUNTY HOSPITAL DISTRICT,13,12,False,False,False,False,False,False,False,False,False,False,False
O20070910000563,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,64,55,False,False,False,False,True,True,True,True,True,False,False
O20070910000724,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,33,25,False,False,False,False,True,True,True,True,True,False,False
O20070910000789,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,27,26,False,False,False,False,False,False,True,False,True,False,False
O20070910000978,"PIKE COMMUNITY CARE CENTER, LLC",40,17,False,False,False,False,False,False,True,True,False,True,True
O20070911000233,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,63,56,False,False,False,False,True,True,True,True,True,False,False
O20070911000622,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,22,20,False,False,False,False,False,True,True,False,True,False,False
O20070911000768,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,72,59,False,False,False,False,True,True,True,True,True,False,False
O20070912000371,THE CHEROKEE COUNTY HEALTH CARE AUTHORITY,35,28,False,False,False,False,False,False,True,True,True,False,False
O20070912000588,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,28,26,False,False,False,False,False,False,True,False,True,False,False
O20070912000680,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,19,17,False,False,False,False,False,False,True,False,True,False,False
O20070912000702,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,28,26,False,False,False,False,False,True,True,False,True,False,False
O20070912000770,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,66,58,False,False,False,False,True,True,True,True,True,False,False
O20070912000811,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,63,57,False,False,False,False,True,False,True,True,True,False,False
O20070913000263,LP GEORGETOWN LLC,10,4,False,False,False,False,False,False,False,True,False,False,False
O20070913000357,"PEZZELLI NURSING HOME, INC",20,20,False,False,False,False,False,False,False,False,False,False,False
O20070913000423,NORTHERN CALIFORNIA RETIRED OFFICERS COMMUNITY,21,20,False,False,False,False,False,False,False,False,True,False,False
