zcta,race_total,race_white,race_black,race_aian,race_asian,race_nhpi,race_other,race_multi,pct_white,pct_black,pct_asian,pct_nhpi,hispanic_total,hispanic_count,pct_hispanic,non_hisp_white,median_hh_income,disability_pop_total,disability_count,pct_disability,acs_year
74570,1358,1047,0,220,3,0,0,88,77.1,0.0,0.2,0.0,1358,49,3.6,1014,57131,0,0,,2024-5yr
74571,3285,1917,28,926,43,0,8,363,58.4,0.9,1.3,0.0,3285,105,3.2,1889,41105,0,0,,2024-5yr
74572,803,554,0,105,0,0,0,144,69.0,0.0,0.0,0.0,803,52,6.5,526,44712,0,0,,2024-5yr
74574,1109,639,12,342,2,0,14,100,57.6,1.1,0.2,0.0,1109,53,4.8,613,39896,0,0,,2024-5yr
74576,209,140,0,52,0,0,0,17,67.0,0.0,0.0,0.0,209,4,1.9,140,83466,0,0,,2024-5yr
74577,259,218,0,28,0,0,0,13,84.2,0.0,0.0,0.0,259,0,0.0,218,58028,0,0,,2024-5yr
74578,5668,3556,98,1361,22,0,71,560,62.7,1.7,0.4,0.0,5668,274,4.8,3455,41024,0,0,,2024-5yr
74601,18916,12883,625,1584,149,88,856,2731,68.1,3.3,0.8,0.5,18916,2168,11.5,12269,52067,0,0,,2024-5yr
74604,12189,9674,159,796,44,157,144,1215,79.4,1.3,0.4,1.3,12189,653,5.4,9552,80331,0,0,,2024-5yr
74630,890,765,5,13,0,1,0,106,86.0,0.6,0.0,0.1,890,25,2.8,753,41641,0,0,,2024-5yr
74631,6689,5383,38,240,3,0,161,864,80.5,0.6,0.0,0.0,6689,708,10.6,4999,53964,0,0,,2024-5yr
74632,553,502,0,9,0,0,6,36,90.8,0.0,0.0,0.0,553,13,2.4,495,88750,0,0,,2024-5yr
74633,557,430,0,54,0,0,0,73,77.2,0.0,0.0,0.0,557,0,0.0,430,57955,0,0,,2024-5yr
74636,189,161,1,4,0,0,11,12,85.2,0.5,0.0,0.0,189,5,2.6,156,,0,0,,2024-5yr
74637,1510,965,45,314,0,0,14,172,63.9,3.0,0.0,0.0,1510,40,2.6,958,52829,0,0,,2024-5yr
74640,327,287,4,0,3,0,0,33,87.8,1.2,0.9,0.0,327,5,1.5,282,88333,0,0,,2024-5yr
74641,552,436,3,46,2,0,5,60,79.0,0.5,0.4,0.0,552,13,2.4,436,62083,0,0,,2024-5yr
74643,512,486,0,13,0,0,0,13,94.9,0.0,0.0,0.0,512,4,0.8,484,68929,0,0,,2024-5yr
