ccn,facility_name,state,type_of_control,fy_begin,fy_end,beds,days_medicare,days_medicaid,days_total,bed_days_available,medicare_days_pct,medicaid_days_pct,private_other_pct,net_patient_revenue,net_income,total_costs,total_salaries,contract_labor,operating_margin_pct,occupancy_pct,contract_labor_pct,medicaid_heavy,financially_stressed
205077,VK AUGUSTA  LLC D/B/A AUGUSTA CENTER,ME,5,2023-01-01,2023-12-31,72.0,2437.0,14921.0,24990.0,26280.0,9.8,59.7,30.5,9356771.0,-455473.0,915924.0,4024136.0,1439148.0,-4.87,95.1,35.8,False,False
205078,VK BATH  LLC  D/B/A WINSHIP GREEN,ME,5,2023-01-01,2023-12-31,72.0,2040.0,13553.0,22495.0,26280.0,9.1,60.2,30.7,8556799.0,-827013.0,764941.0,3351265.0,2304564.0,-9.66,85.6,68.8,True,True
205079,VK YARMOUTH  LLC DBA BRENTWOOD CTR,ME,5,2023-01-01,2023-12-31,78.0,1956.0,17313.0,24242.0,28470.0,8.1,71.4,20.5,9359881.0,-516999.0,747723.0,3638304.0,2108179.0,-5.52,85.1,57.9,True,True
225210,RIVER TERRACE OPERATOR LLC,MA,4,2023-01-01,2023-12-31,82.0,3619.0,16729.0,28118.0,29930.0,12.9,59.5,27.6,10386220.0,633947.0,808203.0,3946635.0,1571843.0,6.1,93.9,39.8,False,False
225491,SHREWSBURY NURSING & REHABILITATION,MA,4,2023-01-01,2023-12-31,99.0,1954.0,20529.0,29416.0,36135.0,6.6,69.8,23.6,10056022.0,-2077664.0,1345055.0,5682858.0,,-20.66,81.4,,True,True
225709,84 ELM STREET INC.,MA,4,2023-01-01,2023-12-31,40.0,1037.0,8336.0,11547.0,14600.0,9.0,72.2,18.8,3985168.0,-255234.0,232383.0,1919106.0,332391.0,-6.4,79.1,17.3,True,True
225760,60 QUAKER HIGHWAY INC,MA,4,2023-01-01,2023-12-31,53.0,2371.0,9019.0,15466.0,19345.0,15.3,58.3,26.4,5858027.0,-929163.0,1005075.0,3125457.0,661380.0,-15.86,79.9,21.2,False,True
225773,CONTINUING CARE AT LINDEN PONDS,MA,2,2023-01-01,2023-12-31,66.0,2317.0,4492.0,23627.0,24090.0,9.8,19.0,71.2,13558557.0,-68355010.0,1008032.0,28591531.0,53544.0,-504.15,98.1,0.2,False,True
235013,FAIRVIEW NURSING AND REHABILITATION,MI,4,2023-01-01,2023-12-31,64.0,860.0,8168.0,14782.0,23360.0,5.8,55.3,38.9,4525265.0,-1277070.0,470014.0,2260756.0,698474.0,-28.22,63.3,30.9,False,True
235519,KING NURSING AND REHABILITATION,MI,4,2023-01-01,2023-12-31,61.0,2084.0,9675.0,15145.0,22265.0,13.8,63.9,22.4,4645671.0,-83261.0,596666.0,2164235.0,419948.0,-1.79,68.0,19.4,True,False
235602,CLINTON AREA CARE CENTER,MI,2,2023-01-01,2023-12-31,150.0,2112.0,19365.0,29558.0,54750.0,7.1,65.5,27.3,11998544.0,-371822.0,762615.0,6285094.0,430900.0,-3.1,54.0,6.9,True,False
235608,STRATFORD PINES NURSING AND REHAB,MI,4,2023-01-01,2023-12-31,100.0,1890.0,19393.0,25572.0,36500.0,7.4,75.8,16.8,11695706.0,717323.0,1159345.0,4271717.0,,6.13,70.1,,True,False
235609,THE ORCHARDS AT ARMADA,MI,3,2023-01-01,2023-12-31,67.0,3033.0,9765.0,22572.0,24455.0,13.4,43.3,43.3,8267443.0,492913.0,757926.0,3053729.0,165506.0,5.96,92.3,5.4,False,False
235611,ORCHARD CREEK HEALTHCARE,MI,4,2023-01-01,2023-12-31,22.0,2041.0,,6254.0,8030.0,32.6,,67.4,6643630.0,-230545.0,706163.0,3589296.0,460491.0,-3.47,77.9,12.8,False,False
235617,REGENCY MANOR NURSING & REHABILITATI,MI,4,2023-01-01,2023-12-31,39.0,213.0,,11583.0,14235.0,1.8,,98.2,2754546.0,-219060.0,118255.0,1580933.0,225319.0,-7.95,81.4,14.3,False,True
235703,OAKLAND MANOR NURSING & REHAB LLC,MI,4,2023-01-01,2023-12-31,29.0,117.0,,833.0,10585.0,14.0,,86.0,301639.0,-683542.0,47925.0,353305.0,58183.0,-226.61,7.9,16.5,False,True
235719,LAKESIDE MANOR NURSING & REHAB CENTE,MI,4,2023-01-01,2023-12-31,66.0,894.0,,16524.0,24090.0,5.4,,94.6,5106467.0,-1372930.0,358100.0,2804675.0,388900.0,-26.89,68.6,13.9,False,True
235730,NORTHVILE MANOR LLC,MI,4,2023-01-01,2023-12-31,37.0,518.0,,10008.0,13505.0,5.2,,94.8,2759627.0,-286596.0,164529.0,1407272.0,495146.0,-10.39,74.1,35.2,False,True
265142,CHATEAU GIRARDEAU,MO,2,2023-01-01,2023-12-31,75.0,4921.0,3896.0,20711.0,27375.0,23.8,18.8,57.4,13240996.0,-1480706.0,1213209.0,6449851.0,1161946.0,-11.18,75.7,18.0,False,True
265237,MAPLE LAWN NURSING HOME,MO,9,2023-01-01,2023-12-31,110.0,1057.0,9708.0,18967.0,40150.0,5.6,51.2,43.2,4139458.0,-1428113.0,367675.0,3039633.0,508139.0,-34.5,47.2,16.7,False,True
265354,MARYVILLE LIVING CENTER,MO,4,2023-01-01,2023-12-31,105.0,1433.0,9568.0,18447.0,38325.0,7.8,51.9,40.4,4159255.0,-1054993.0,464270.0,1943242.0,781608.0,-25.36,48.1,40.2,False,True
265374,GRANDVIEW HEALTHCARE CENTER,MO,4,2023-01-01,2023-12-31,102.0,588.0,13235.0,21948.0,37230.0,2.7,60.3,37.0,4711677.0,-499387.0,327274.0,2512352.0,275934.0,-10.6,59.0,11.0,True,True
265482,RIVER CITY LIVING COMMUNITY,MO,4,2023-01-01,2023-12-31,87.0,309.0,10789.0,16712.0,31755.0,1.8,64.6,33.6,3474871.0,-967749.0,285919.0,1651100.0,945412.0,-27.85,52.6,57.3,True,True
265489,ST. GENEVIEVE NURSING,MO,6,2023-06-01,2023-12-31,90.0,386.0,4409.0,11526.0,19260.0,3.3,38.3,58.4,2416158.0,-100757.0,246314.0,1325129.0,187019.0,-4.17,59.8,14.1,False,False
265731,MAGNOLIA SQUARE NURSING AND REHAB,MO,4,2023-01-01,2023-12-31,120.0,1600.0,25329.0,34460.0,43800.0,4.6,73.5,21.9,9006826.0,761075.0,561785.0,3698593.0,328558.0,8.45,78.7,8.9,True,False
265769,THE SUMMIT,MO,4,2023-01-01,2023-12-31,64.0,90.0,19727.0,19871.0,23360.0,0.5,99.3,0.3,3778196.0,-326513.0,185879.0,1661552.0,112887.0,-8.64,85.1,6.8,True,True
265873,UNION CARE CENTER,MO,4,2023-01-01,2023-12-31,60.0,659.0,11143.0,19449.0,21900.0,3.4,57.3,39.3,5412049.0,449916.0,476890.0,2601666.0,454541.0,8.31,88.8,17.5,False,False
275049,POLSON HEALTH & REHABILITATION CNTER,MT,6,2023-01-01,2023-08-30,70.0,1480.0,7131.0,10683.0,16940.0,13.9,66.8,19.4,3567668.0,-196268.0,444358.0,1397669.0,491957.0,-5.5,63.1,35.2,True,True
285135,LINDAHL HEALTHCARE  INC.,NE,4,2023-01-01,2023-12-31,60.0,883.0,6740.0,15043.0,21900.0,5.9,44.8,49.3,4923776.0,-483214.0,748204.0,2452069.0,993593.0,-9.81,68.7,40.5,False,True
285183,RANDOLPH HEALTHCARE  INC.,NE,4,2023-01-01,2023-12-31,45.0,1026.0,6255.0,13313.0,16425.0,7.7,47.0,45.3,4151839.0,105629.0,735597.0,2434295.0,101575.0,2.54,81.1,4.2,False,False
285192,GOOD SAMARITAN SOCIETY ST. LUKE,NE,1,2023-01-01,2023-12-31,60.0,945.0,9074.0,13347.0,21900.0,7.1,68.0,24.9,4164847.0,-317827.0,360158.0,2335501.0,338653.0,-7.63,60.9,14.5,True,True
305018,VK DOVER  LLC D/B/A DOVER CENTER FOR,NH,5,2023-01-01,2023-12-31,112.0,5871.0,24629.0,37214.0,40880.0,15.8,66.2,18.0,15159359.0,24694.0,1522408.0,4394899.0,4521764.0,0.16,91.0,102.9,True,False
335502,GOLDEN GATE REHABILITATION & HCC,NY,4,2023-01-01,2023-12-31,238.0,11200.0,50725.0,82231.0,86870.0,13.6,61.7,24.7,33119382.0,-832968.0,3422666.0,10358346.0,4970970.0,-2.52,94.7,48.0,True,False
335751,YGC AT WOODYCREST LLC,NY,3,2023-01-01,2023-12-31,90.0,1503.0,15535.0,31554.0,32850.0,4.8,49.2,46.0,16896071.0,270961.0,596852.0,4779987.0,1521463.0,1.6,96.1,31.8,False,False
335842,PECONIC LANDING AT SOUTHOLD  INC.,NY,2,2023-01-01,2023-12-31,60.0,3275.0,589.0,18876.0,21900.0,17.4,3.1,79.5,33246561.0,-9557654.0,989132.0,15022230.0,271268.0,-28.75,86.2,1.8,False,True
335863,ST. JOHNS PENFIELD HOMES CORPORATIO,NY,4,,,,,,,,,,,,,,,,,,,False,False
355086,AMERICAN LUTHERAN HOMES,ND,2,2023-01-01,2023-12-31,172.0,8038.0,24127.0,61681.0,62780.0,13.0,39.1,47.9,27459453.0,703166.0,2659720.0,15800402.0,2178261.0,2.56,98.2,13.8,False,False
365555,OBRIEN MEMORIAL HEALTH CARE,OH,4,2023-01-01,2023-12-31,95.0,1455.0,12882.0,25813.0,35135.0,5.6,49.9,44.5,7584453.0,110160.0,942421.0,3239364.0,,1.45,73.5,,False,False
365671,WORTHINGTON CHRISTIAN VILLAGE,OH,1,2023-01-01,2023-12-31,44.0,2098.0,2289.0,11489.0,16750.0,18.3,19.9,61.8,3843099.0,-636472.0,833365.0,2327353.0,711487.0,-16.56,68.6,30.6,False,True
365676,DELAWARE COURT HEALTH CARE,OH,4,2023-01-01,2023-12-31,75.0,521.0,3221.0,18828.0,27375.0,2.8,17.1,80.1,5101450.0,-505338.0,405519.0,2643413.0,285980.0,-9.91,68.8,10.8,False,True
365693,WESTERN HILLS NURSING & REHAB,OH,4,2023-01-01,2023-12-31,110.0,2685.0,20745.0,36626.0,40150.0,7.3,56.6,36.0,13830162.0,119695.0,1236864.0,6216736.0,1145530.0,0.87,91.2,18.4,False,False
365695,DOYLESTOWN HEALTH CARE,OH,4,2023-01-01,2023-12-31,78.0,715.0,15080.0,23570.0,31000.0,3.0,64.0,33.0,6466505.0,-510270.0,651485.0,2833328.0,,-7.89,76.0,,True,True
365715,SM ALZEHIMERS CENTER,OH,4,2023-01-01,2023-12-31,99.0,558.0,18708.0,27225.0,37170.0,2.0,68.7,29.2,7986677.0,-27424.0,421199.0,3692983.0,,-0.34,73.2,,True,False
365717,CONVALARIUM AT INDIAN RUN,OH,5,2023-01-01,2023-12-31,90.0,1613.0,6200.0,28234.0,32850.0,5.7,22.0,72.3,10656438.0,-1467797.0,1989108.0,5797696.0,524296.0,-13.77,85.9,9.0,False,True
365756,BLUE CREEK HEALTHCARE,OH,4,2023-01-01,2023-12-31,90.0,208.0,24844.0,31056.0,32850.0,0.7,80.0,19.3,8367823.0,1263468.0,597448.0,3482783.0,549086.0,15.1,94.5,15.8,True,False
365766,PARKSIDE HEALTH CARE CENTER,OH,4,2023-01-01,2023-12-31,75.0,858.0,14026.0,21874.0,29675.0,3.9,64.1,32.0,6141736.0,-455501.0,842360.0,3268478.0,,-7.42,73.7,,True,True
365780,LEGACY MARIETTA,OH,5,2023-05-01,2023-12-31,99.0,985.0,8227.0,14378.0,24255.0,6.9,57.2,35.9,3704286.0,-1060967.0,370719.0,1651270.0,890639.0,-28.64,59.3,53.9,False,True
365793,LAUREL LAKE RETIREMENT COMMUNITY,OH,2,2023-01-01,2023-12-31,75.0,2534.0,,22517.0,27375.0,11.3,,88.7,22921651.0,-3609329.0,1011879.0,7479995.0,2274035.0,-15.75,82.3,30.4,False,True
365839,COLUMBUS ALZHEIMERS CARE CTR,OH,5,2023-01-01,2023-12-31,99.0,467.0,6885.0,35633.0,36135.0,1.3,19.3,79.4,9424986.0,1250838.0,708314.0,4259986.0,103065.0,13.27,98.6,2.4,False,False
365854,GREENBRIAR NURSING CENTER,OH,4,2023-01-01,2023-12-31,74.0,1406.0,10986.0,20284.0,27010.0,6.9,54.2,38.9,5114017.0,-428086.0,703097.0,2701700.0,363640.0,-8.37,75.1,13.5,False,True
366023,TWIN TOWERS,OH,1,2023-01-01,2023-12-31,75.0,950.0,4617.0,27032.0,30231.0,3.5,17.1,79.4,10702913.0,-1623554.0,1065363.0,4886836.0,639875.0,-15.17,89.4,13.1,False,True
366027,ALTERCARE OF HARTVILLE,OH,4,2023-01-01,2023-12-31,97.0,1871.0,2927.0,27179.0,35405.0,6.9,10.8,82.3,8493740.0,-206974.0,1272074.0,3142573.0,1504142.0,-2.44,76.8,47.9,False,False
366043,CARLISLE MANOR,OH,5,2023-01-01,2023-12-31,48.0,226.0,3615.0,15711.0,17520.0,1.4,23.0,75.6,5802551.0,664393.0,306606.0,2467842.0,175571.0,11.45,89.7,7.1,False,False
366110,SUNSET MANOR HEALTHCARE GROUP  INC.,OH,4,2023-01-01,2023-12-31,50.0,241.0,3105.0,13890.0,18250.0,1.7,22.4,75.9,3936599.0,-519343.0,310130.0,2108075.0,374752.0,-13.19,76.1,17.8,False,True
366112,BROWN MEMORIAL HOME INC.,OH,2,2023-01-01,2023-12-31,44.0,704.0,7482.0,14118.0,16060.0,5.0,53.0,42.0,3989644.0,-484648.0,528389.0,2457373.0,491780.0,-12.15,87.9,20.0,False,True
366207,BELLA TERRACE REHAB & NSG CTR,OH,4,2023-01-01,2023-12-31,96.0,627.0,8687.0,31378.0,35040.0,2.0,27.7,70.3,9341788.0,860690.0,561513.0,4306522.0,416214.0,9.21,89.5,9.7,False,False
366209,WOODS EDGE REHAB AND NURSING,OH,5,2023-01-01,2023-12-31,93.0,338.0,9928.0,30987.0,33945.0,1.1,32.0,66.9,8274801.0,803013.0,420287.0,3852355.0,205.0,9.7,91.3,0.0,False,False
366220,HARMONY COURT REHAB AND NURSING,OH,5,2023-01-01,2023-12-31,120.0,792.0,11785.0,35064.0,43800.0,2.3,33.6,64.1,11205643.0,946178.0,520277.0,4735964.0,826771.0,8.44,80.1,17.5,False,False
366239,CRYSTAL CARE CENTER,OH,5,2023-01-01,2023-12-31,72.0,1072.0,15388.0,21196.0,26280.0,5.1,72.6,22.3,7497662.0,1561756.0,578409.0,2548144.0,307502.0,20.83,80.7,12.1,True,False
366319,TWIN LAKES,OH,1,2023-01-01,2023-12-31,43.0,2589.0,541.0,13035.0,15695.0,19.9,4.2,76.0,7252112.0,601824.0,952308.0,3287634.0,616965.0,8.3,83.1,18.8,False,False
366411,ROBERT A BARNES CENTER,OH,4,2023-01-01,2023-12-31,25.0,2136.0,339.0,7225.0,9125.0,29.6,4.7,65.7,3195738.0,-2449002.0,800996.0,2757252.0,247223.0,-76.63,79.2,9.0,False,True
366468,VANCREST OF PAYNE,OH,4,2023-01-01,2023-12-31,37.0,844.0,5459.0,11087.0,13505.0,7.6,49.2,43.1,3265661.0,-59790.0,298430.0,1379557.0,382352.0,-1.83,82.1,27.7,False,False
366470,WESLEY WOODS AT NEW ALBANY,OH,4,2023-01-01,2023-12-31,16.0,1366.0,,4340.0,5840.0,31.5,,68.5,2085912.0,-1790291.0,494207.0,1869000.0,246678.0,-85.83,74.3,13.2,False,True
375478,SUMMERS HEALTHCARE,OK,6,,,,,,,,,,,,,,,,,,,False,False
395121,SIMPSON HOUSE,PA,1,2023-01-01,2023-12-31,142.0,1592.0,13614.0,21410.0,51830.0,7.4,63.6,29.0,12604381.0,-9014463.0,1584449.0,7805527.0,,-71.52,41.3,,True,True
395458,CLARVIEW NURSING AND REHAB CENTER,PA,2,2023-01-01,2023-12-31,120.0,1113.0,12783.0,17912.0,43800.0,6.2,71.4,22.4,6889273.0,-2159050.0,786966.0,2605874.0,1834748.0,-31.34,40.9,70.4,True,True
395530,PRESBYTERIAN HOMES-HOLLIDAYSBURG,PA,1,2023-01-01,2023-12-31,67.0,2011.0,11474.0,22316.0,24455.0,9.0,51.4,39.6,11904858.0,-1021209.0,1191144.0,4962609.0,788890.0,-8.58,91.3,15.9,False,True
395631,UNITED ZION RETIREMENT COMMUNITY,PA,1,2023-01-01,2023-12-31,59.0,2371.0,7048.0,20605.0,21535.0,11.5,34.2,54.3,11205932.0,-2978737.0,823087.0,6230428.0,568588.0,-26.58,95.7,9.1,False,True
395827,KADIMA AT POTTSTOWN,PA,5,2023-01-01,2023-12-31,41.0,447.0,11465.0,13865.0,14965.0,3.2,82.7,14.1,3661951.0,-440031.0,274200.0,2110942.0,294099.0,-12.02,92.6,13.9,True,True
415051,THE SCANDINAVIAN HOME  INC.,RI,2,2023-01-01,2023-12-31,74.0,1022.0,14357.0,21371.0,27010.0,4.8,67.2,28.0,6822462.0,-4198086.0,597896.0,4955615.0,1205859.0,-61.53,79.1,24.3,True,True
435113,MENNO OLIVET CARE CENTER,SD,1,,,,,,,,,,,,,,,,,,,False,False
445283,RAINBOW REHABILITATION AND HEALTHCAR,TN,6,2023-01-01,2023-12-31,115.0,4019.0,19314.0,29237.0,41975.0,13.7,66.1,20.2,9464698.0,221271.0,1168074.0,3703242.0,658792.0,2.34,69.7,17.8,True,False
455969,GREEN MOUNTAIN HEALTHCARE LLC,TX,4,2023-01-01,2023-12-31,68.0,1900.0,6347.0,19454.0,24820.0,9.8,32.6,57.6,7176622.0,150450.0,1775069.0,3795826.0,327940.0,2.1,78.4,8.6,False,False
495235,WILLIAMSBURG POST ACUTE & REHABILITA,VA,4,2023-02-01,2024-01-31,130.0,888.0,23041.0,25055.0,47450.0,3.5,92.0,4.5,7747177.0,-2313134.0,776704.0,4288640.0,352449.0,-29.86,52.8,8.2,True,True
505202,VALLEY VIEW SKILLED NURSING AND REHA,WA,6,2023-09-01,2023-12-31,106.0,673.0,8933.0,11672.0,12932.0,5.8,76.5,17.7,4975780.0,234903.0,517627.0,2706664.0,,4.72,90.3,,True,False
505262,LAKE WASHINGTON HEALTHCARE  INC.,WA,4,2023-01-01,2023-12-31,114.0,8765.0,17896.0,29961.0,41610.0,29.3,59.7,11.0,15144937.0,1621992.0,1762245.0,7491893.0,52757.0,10.71,72.0,0.7,False,False
505390,MCKAY HEALTHCARE & REHAB CENTER,WA,11,2023-01-01,2023-12-31,42.0,418.0,9204.0,12520.0,15330.0,3.3,73.5,23.1,3832729.0,-1301663.0,186895.0,2514381.0,,-33.96,81.7,,True,True
525061,LINCOLN PARK NURSING & REHAB,WI,6,2023-01-01,2023-12-31,122.0,1707.0,23716.0,31806.0,44530.0,5.4,74.6,20.1,10588785.0,-382104.0,704020.0,4453173.0,,-3.61,71.4,,True,False
525290,ORCHARD MANOR,WI,9,2023-01-01,2023-12-31,99.0,702.0,9288.0,15811.0,36135.0,4.4,58.7,36.8,8670636.0,733021.0,370113.0,3620305.0,810071.0,8.45,43.8,22.4,False,False
525410,EASTVIEW HEALTH AND REHAB,WI,4,2023-01-01,2023-12-31,118.0,2689.0,9508.0,16668.0,43070.0,16.1,57.0,26.8,6276889.0,-518797.0,1027163.0,2387216.0,974600.0,-8.27,38.7,40.8,False,True
525482,BURLINGTON HEALTH & REHAB,WI,4,2023-01-01,2023-12-31,123.0,1426.0,12433.0,34252.0,44895.0,4.2,36.3,59.5,9892735.0,-1154197.0,1297584.0,5783806.0,553249.0,-11.67,76.3,9.6,False,True
525596,HALES CORNERS CARE CENTER,WI,4,2023-01-01,2023-12-31,62.0,2729.0,3462.0,14595.0,22630.0,18.7,23.7,57.6,6680251.0,-481067.0,1189277.0,4260625.0,253241.0,-7.2,64.5,5.9,False,True
555136,POWAY HEALTHCARE CENTER,CA,6,2023-01-01,2023-12-31,99.0,8261.0,2295.0,33881.0,36135.0,24.4,6.8,68.8,16018178.0,938108.0,2484460.0,7180063.0,551806.0,5.86,93.8,7.7,False,False
555249,HB HEALTHCARE ASSOCIATES  LLC,CA,4,2023-01-01,2023-12-31,182.0,6455.0,43779.0,63097.0,66430.0,10.2,69.4,20.4,24551205.0,2898465.0,3204080.0,12339113.0,321670.0,11.81,95.0,2.6,True,False
555257,GATE THREE HEALTHCARE  LLC,CA,4,2023-01-01,2023-12-31,99.0,8910.0,11789.0,31835.0,36135.0,28.0,37.0,35.0,17969197.0,1926566.0,3435925.0,8316213.0,791086.0,10.72,88.1,9.5,False,False
555326,BERNARDO HEIGHTS HEALTHCARE  INC.,CA,4,2023-01-01,2023-12-31,120.0,5669.0,20262.0,38979.0,43800.0,14.5,52.0,33.5,23562107.0,1970516.0,4756425.0,12060232.0,533031.0,8.36,89.0,4.4,False,False
555425,VISTA WOODS HEALTH ASSOCIATES  LLC,CA,4,2023-01-01,2023-12-31,119.0,6322.0,26430.0,41602.0,43435.0,15.2,63.5,21.3,22669924.0,4746903.0,3366007.0,9903720.0,59297.0,20.94,95.8,0.6,True,False
555458,C STREET HEALTH ASSOCIATES  LLC,CA,4,2023-01-01,2023-12-31,99.0,10608.0,17152.0,34386.0,36135.0,30.8,49.9,19.3,19664138.0,3207603.0,3711173.0,8891105.0,112450.0,16.31,95.2,1.3,False,False
555478,VICTORIA VENTURA HEALTHCARE  LLC,CA,4,2023-01-01,2023-12-31,187.0,9336.0,42286.0,62005.0,68255.0,15.1,68.2,16.7,28002346.0,3319043.0,3576821.0,13704792.0,,11.85,90.8,,True,False
555613,EMPIRE HEALTH ASSOCIATES  INC.,CA,4,2023-01-01,2023-12-31,38.0,2443.0,4478.0,12558.0,13870.0,19.5,35.7,44.9,7050514.0,646901.0,1790316.0,3429844.0,,9.18,90.5,,False,False
555742,STAGECOACH HEALTHCARE  INC,CA,4,2023-01-01,2023-12-31,99.0,1679.0,24922.0,30805.0,36135.0,5.5,80.9,13.6,13344348.0,876495.0,2314986.0,7019063.0,34522.0,6.57,85.2,0.5,True,False
555770,CAMARILLO COMMUNITY CARE  INC.,CA,4,2023-01-01,2023-12-31,114.0,10493.0,22435.0,38283.0,41610.0,27.4,58.6,14.0,19675365.0,3922345.0,2964416.0,8591485.0,,19.94,92.0,,False,False
675291,CROSBYTON NURSING & REHAB,TX,9,2023-01-01,2023-12-31,53.0,245.0,6602.0,16148.0,19345.0,1.5,40.9,57.6,1833622.0,-264861.0,188592.0,1247147.0,,-14.44,83.5,,False,True
035073,HAVEN HEALTH GREEN VALLEY,AZ,4,2023-02-01,2023-12-31,111.0,4418.0,16463.0,29045.0,37074.0,15.2,56.7,28.1,11026359.0,1124102.0,1436265.0,4595673.0,671717.0,10.19,78.3,14.6,False,False
035076,RENEWCARE OF SCOTTSDALE  INC.,AZ,4,2023-01-01,2023-12-31,120.0,2411.0,27304.0,36596.0,43800.0,6.6,74.6,18.8,17695975.0,2400905.0,2072586.0,8189771.0,57280.0,13.57,83.6,0.7,True,False
035087,RADIANT HILLS HEALTH ASSOCIATES  LLC,AZ,4,2023-01-01,2023-12-31,155.0,1161.0,46054.0,54224.0,56575.0,2.1,84.9,12.9,56280277.0,9690672.0,17320173.0,23994709.0,113785.0,17.22,95.8,0.5,True,False
055141,GLIMMER HEALTHCARE  INC.,CA,4,2023-02-01,2023-12-31,148.0,6197.0,36147.0,45384.0,49432.0,13.7,79.6,6.7,18463053.0,791338.0,2579333.0,8776334.0,826948.0,4.29,91.8,9.4,True,False
055203,SUNNY VILLAGE CARE CENTER,CA,4,2023-01-01,2023-12-31,99.0,1968.0,25104.0,32694.0,36135.0,6.0,76.8,17.2,13778509.0,-1374590.0,1219996.0,7822371.0,869833.0,-9.98,90.5,11.1,True,True
055708,PERRIS HILLS HEALTHCARE  LLC,CA,4,2023-01-01,2023-12-31,119.0,3337.0,27249.0,37906.0,43435.0,8.8,71.9,19.3,14448949.0,-437825.0,2201191.0,7377247.0,365690.0,-3.03,87.3,5.0,True,False
055734,ENSIGN PLEASANTON  LLC,CA,4,2023-01-01,2023-12-31,50.0,3861.0,10420.0,15953.0,18250.0,24.2,65.3,10.5,7958393.0,271875.0,1254588.0,4110636.0,78206.0,3.42,87.4,1.9,True,False
055744,ATLANTIC MEMORIAL HEALTHCARE ASSOC.,CA,4,2023-01-01,2023-12-31,97.0,7085.0,19577.0,32501.0,35405.0,21.8,60.2,18.0,16226502.0,2896936.0,3000674.0,7278028.0,199045.0,17.85,91.8,2.7,True,False
055830,VILLA MARIA CARE CENTER,CA,4,2023-01-01,2023-12-31,78.0,8652.0,16164.0,27438.0,28470.0,31.5,58.9,9.6,14631480.0,2382335.0,2557546.0,6804312.0,,16.28,96.4,,False,False
055894,DUSK HEALTHCARE  INC.,CA,4,2023-02-01,2023-12-31,98.0,2825.0,16177.0,26980.0,32732.0,10.5,60.0,29.6,11709422.0,470790.0,1786426.0,5625850.0,284459.0,4.02,82.4,5.1,False,False
055956,BRIDGEWOOD POST ACUTE,CA,6,2023-01-01,2023-12-31,49.0,1893.0,11750.0,16811.0,17885.0,11.3,69.9,18.8,7333150.0,-268209.0,795804.0,4094400.0,900.0,-3.66,94.0,0.0,True,False
055987,ENSIGN SONOMA  LLC,CA,4,2023-01-01,2023-12-31,138.0,4347.0,28683.0,40724.0,50370.0,10.7,70.4,18.9,18908286.0,2491669.0,1941026.0,9354774.0,59919.0,13.18,80.8,0.6,True,False
056180,NIGHTFALL HEALTHCARE  INC.,CA,4,2023-02-01,2023-12-31,50.0,12791.0,266.0,15067.0,16700.0,84.9,1.8,13.3,12660379.0,2131633.0,2411374.0,5785540.0,,16.84,90.2,,False,False
056242,WESTLAKE CONVALESCENT HOSPITAL,CA,4,2023-01-01,2023-12-31,114.0,743.0,327.0,20627.0,41610.0,3.6,1.6,94.8,11532233.0,-773828.0,1719896.0,7612960.0,285262.0,-6.71,49.6,3.7,False,True
105858,CITRUS HEALTH AND REHABILITATION CEN,FL,6,2023-01-01,2023-12-31,111.0,7136.0,21140.0,36664.0,40515.0,19.5,57.7,22.9,13426165.0,896419.0,1663697.0,5406357.0,31234.0,6.68,90.5,0.6,False,False
145027,ALLURE OF QUAD CITIES,IL,2,2023-02-01,2023-12-31,149.0,2169.0,16373.0,34652.0,49766.0,6.3,47.2,46.5,9011943.0,-332660.0,1055998.0,4025780.0,,-3.69,69.6,,False,False
145804,OAK TRACE HEALTH CENTER,IL,2,2023-01-01,2023-12-31,104.0,8752.0,,35929.0,37960.0,24.4,,75.6,34808214.0,-15073082.0,2467095.0,16702386.0,1814289.0,-43.3,94.6,10.9,False,True
145890,ELDORADO REHAB AND HEALTHCARE,IL,6,2023-01-01,2023-12-31,99.0,2038.0,15481.0,21755.0,36135.0,9.4,71.2,19.5,5369126.0,126954.0,373011.0,2788298.0,,2.36,60.2,,True,False
145922,COBDEN NURSING AND REHABILITATION,IL,4,2023-01-01,2023-12-31,10.0,351.0,4151.0,4502.0,3650.0,7.8,92.2,,4597873.0,-3407.0,302824.0,2000113.0,,-0.07,123.3,,True,False
146165,THE ADMIRAL AT THE LAKE,IL,2,2023-01-01,2023-12-31,36.0,1879.0,,11643.0,13140.0,16.1,,83.9,4372464.0,-26245812.0,629524.0,8894989.0,372264.0,-600.25,88.6,4.2,False,True
155352,ELKHART MEADOWS,IN,13,2023-01-01,2023-12-31,58.0,200.0,15152.0,17188.0,21170.0,1.2,88.2,10.7,5282118.0,-951087.0,304571.0,3047873.0,2020.0,-18.01,81.2,0.1,True,True
155657,HARRISON HEALTHCARE CENTER,IN,4,2023-07-01,2023-11-30,92.0,1155.0,7842.0,11763.0,14076.0,9.8,66.7,23.5,3574713.0,-121476.0,574718.0,1527361.0,322526.0,-3.4,83.6,21.1,True,False
175165,ROLLING HILLS HEALTH CENTER  INC.,KS,5,2023-01-01,2023-12-31,80.0,961.0,,17776.0,29200.0,5.4,,94.6,4556090.0,-156665.0,375180.0,2089013.0,,-3.44,60.9,,False,False
