ENROLLMENT ID,ENROLLMENT STATE,PROVIDER TYPE CODE,PROVIDER TYPE TEXT,NPI,MULTIPLE NPI FLAG,CCN,ASSOCIATE ID,ORGANIZATION NAME,DOING BUSINESS AS NAME,INCORPORATION DATE,INCORPORATION STATE,ORGANIZATION TYPE STRUCTURE,ORGANIZATION OTHER TYPE TEXT,PROPRIETARY_NONPROFIT,NURSING HOME PROVIDER NAME,AFFILIATION ENTITY NAME,AFFILIATION ENTITY ID,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
O20170718000070,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1669832903,N,676272,5496653842,GUADALUPE COUNTY HOSPITAL BOARD,LEGEND OAKS HEALTHCARE AND REHABILITATION - KYLE,,,OTHER,GOVERNMENT ENTITY-HOSPITAL DISTRICT,N,LEGEND OAKS HEALTHCARE AND REHABILITATION-KYLE,THE ENSIGN GROUP,507,1640 FAIRWAY,,KYLE,TX,786408791
O20170718000202,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1275994147,N,676238,5496653842,GUADALUPE COUNTY HOSPITAL BOARD,LEGEND OAKS HEALTHCARE AND REHABILITATION - NORTH AUSTIN,,,OTHER,GOVERNMENT ENTITY-HOSPITAL DISTRICT,N,LEGEND OAKS HEALTHCARE AND REHABILITATION - NORTH,THE ENSIGN GROUP,507,11020 DESSAU RD,,AUSTIN,TX,787542053
O20170718001477,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1396291969,N,676443,6507136900,THE CENTER AT GRANDE LLC,THE CENTER AT GRANDE,2016-04-07,TX,LLC,,P,THE CENTER AT GRANDE,VERITAS MANAGEMENT GROUP,545,3219 E GRANDE BLVD,,TYLER,TX,757071407
O20170719000284,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1376969535,N,676247,8325934813,DALLAS COUNTY HOSPITAL DISTRICT,SANDY LAKE REHABILITATION AND CARE CENTER,,,OTHER,FEDERAL AND/OR STATE GOVERNMENT TYPE,N,SANDY LAKE REHABILITATION AND CARE CENTER,FUNDAMENTAL HEALTHCARE,231,1410 E SANDY LAKE RD,,COPPELL,TX,750193119
O20170719002418,KY,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1437682309,N,185065,4183994486,LANDMARK OF LANCASTER REHABILITATION AND NURSING CENTER,,,,LLC,,P,LANDMARK OF LANCASTER REHABILITATION AND NURSING C,LYON HEALTHCARE,837,308 W MAPLE AVE,,LANCASTER,KY,404441005
O20170719002568,UT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1215344163,N,465184,2769376326,BEAVER VALLEY HOSPITAL,CASCADES AT RIVERWALK,,,OTHER,MUNICIPAL HOSPITAL,N,CASCADES AT RIVERWALK,CASCADES HEALTHCARE,117,1012 W JORDAN RIVER BLVD,,MIDVALE,UT,840474865
O20170719003237,UT,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1063742021,N,465168,2769376326,BEAVER VALLEY HOSPITAL,ROCKY MOUNTAIN CARE - RIVERTON,1990-01-01,UT,OTHER,FEDERAL AND/OR STATE GOVERNMENT TYPE,N,ROCKY MOUNTAIN CARE - RIVERTON,ROCKY MOUNTAIN CARE,455,3419 W 12600 S,,RIVERTON,UT,840657265
O20170719004096,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1558482950,N,675085,3375593510,OAKBEND MEDICAL CENTER,PARADIGM AT WOODWIND LAKES,,,OTHER,(HOSPITAL DISTRICT/AUTHORITY),N,PARADIGM AT WOODWIND LAKES,PARADIGM HEALTHCARE,620,7215 WINDFERN RD,WOODWIND LAKES HEALTH AND REHABILITATION CENTER,HOUSTON,TX,770402301
O20170719004129,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1588785992,N,675277,3375593510,OAKBEND MEDICAL CENTER,AVIR AT LA GRANGE,,,OTHER,FEDERAL AND/OR STATE GOVERNMENT TYPE,N,CARE INN OF LA GRANGE,SUMMIT LTC,496,457 N MAIN ST,,LA GRANGE,TX,789451937
O20170720000019,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1558807974,N,675079,5496025744,FPACP ALLENBROOK LLC,FOCUSED CARE AT ALLENBROOK,,,LLC,,P,FOCUSED CARE AT ALLENBROOK,FOCUSED POST ACUTE CARE PARTNERS,224,4109 ALLENBROOK DR,,BAYTOWN,TX,775213239
O20170720000333,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1487770111,N,676114,7315832722,UVALDE COUNTY HOSPITAL AUTHORITY,RIVER HILLS HEALTH AND REHABILITATION CENTER,,,OTHER,HOSPITAL DISTRICT,P,RIVER HILLS HEALTH AND REHABILITATION CENTER,,,2091 BANDERA HWY,,KERRVILLE,TX,780286611
O20170721000197,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1952709131,N,455733,4688801715,STEPHENS MEMORIAL HOSPITAL DISTRICT,HERITAGE AT TURNER PARK HEALTH & REHAB,,,OTHER,FEDERAL AND/OR STATE GOVERNMENT TYPE,N,HERITAGE AT TURNER PARK HEALTH & REHAB,CREATIVE SOLUTIONS IN HEALTHCARE,169,820 SMALL STREET,,GRAND PRAIRIE,TX,750505856
O20170721000549,KS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1649713413,N,175344,3678843810,RECOVER-CARE WICHITA LLC,SANDPIPER HEALTHCARE AND REHABILITATION CENTER,,,LLC,,P,SANDPIPER HEALTHCARE & REHABILITATION CENTER,RECOVER-CARE HEALTHCARE,438,5808 W 8TH ST N,,WICHITA,KS,672122802
O20170721000613,KS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1386187144,N,175238,8325316821,RECOVER-CARE LOUISBURG LLC,LOUISBURG HEALTHCARE AND REHABILITATION CENTER,,,LLC,,P,LOUISBURG HEALTHCARE & REHAB CENTER,RECOVER-CARE HEALTHCARE,438,1200 S BROADWAY ST,,LOUISBURG,KS,660533607
O20170724001484,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1780077479,N,675716,0648172171,STRATFORD HOSPITAL DISTRICT,POST NURSING & REHAB CENTER,,,OTHER,HOSPITAL DISTRICT,N,POST NURSING & REHAB CENTER,,,605 W 7TH ST,,POST,TX,793563141
O20170725000681,CO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1235674326,N,065108,8527338516,SUNNY ACRES HEALTHCARE LLC,THE VILLAS AT SUNNY ACRES,2016-12-21,NV,LLC,,P,"VILLAS AT SUNNY ACRES, THE",THE ENSIGN GROUP,507,2501 E 104TH AVE,,THORNTON,CO,802334401
O20170725001135,KS,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003359878,N,175267,0345527750,RECOVER-CARE SHAWNEE LLC,SHAWNEE GARDENS HEALTHCARE AND REHABILITATION CENTER,,,LLC,,P,SHAWNEE GARDENS HEALTHCARE & REHAB CENTER,RECOVER-CARE HEALTHCARE,438,6416 LONG AVE,,SHAWNEE,KS,662162566
O20170727000555,WA,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1477087443,N,505362,0345510111,VIEW RIDGE CARE CENTER LLC,VIEW RIDGE CARE CENTER,,,LLC,,P,VIEW RIDGE CARE CENTER,REGENCY PACIFIC MANAGEMENT,442,5129 HILLTOP RD,,EVERETT,WA,982033163
O20170727001450,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1134665516,N,455900,0446520233,FPACP MOUNT PLEASANT LLC,FOCUSED CARE AT MOUNT PLEASANT,,,LLC,,P,FOCUSED CARE AT MOUNT PLEASANT,FOCUSED POST ACUTE CARE PARTNERS,224,1606 MEMORIAL AVE,,MOUNT PLEASANT,TX,754552345
O20170728000924,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1043756059,N,675000,8426328105,FPACP BEECHNUT LLC,SABRA HEALTH CARE LLC,,,LLC,,P,FOCUSED CARE AT BEECHNUT,FOCUSED POST ACUTE CARE PARTNERS,224,12777 BEECHNUT ST,,HOUSTON,TX,770723820
O20170728001025,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1851720452,N,455532,6002054764,FANNIN COUNTY HOSPITAL AUTHORITY,PLEASANT SPRINGS HEALTHCARE CENTER,,,OTHER,HOSPITAL AUTHORITY,N,PLEASANT SPRINGS HEALTHCARE CENTER,CREATIVE SOLUTIONS IN HEALTHCARE,169,2003 N EDWARDS AVE,,MT PLEASANT,TX,754552010
O20170731001572,CO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1932556073,N,065244,2365713039,"BLAKE AVENUE OPERATIONS, LLC",GLENWOOD SPRINGS HEALTHCARE,2016-04-17,CO,LLC,,P,GLENWOOD SPRINGS HEALTHCARE,MADISON CREEK PARTNERS,328,2305 BLAKE AVE,,GLENWOOD SPRINGS,CO,816014325
O20170731002220,NE,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1578093811,N,285063,1052682630,VSL ALLIANCE LLC,HIGHLAND PARK CARE CENTER,,,LLC,,N,HIGHLAND PARK CARE CENTER,VETTER SENIOR LIVING,547,1633 SWEETWATER AVE,,ALLIANCE,NE,693012610
O20170731002410,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1528504529,N,675602,1557632130,FPACP UPSHUR LLC,FOCUSED CARE OF GILMER,,,LLC,,P,FOCUSED CARE OF GILMER,FOCUSED POST ACUTE CARE PARTNERS,224,623 STATE HWY 155 N,,GILMER,TX,756445725
O20170731002419,CO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1346697471,N,065235,3375814957,"12TH STREET OPERATIONS, LLC",PIONEER HEALTH CARE CENTER,2016-04-17,CO,LLC,,P,PIONEER HEALTH CARE CENTER,MADISON CREEK PARTNERS,328,900 S 12TH ST,,ROCKY FORD,CO,810672128
O20170731002952,CO,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1053768192,N,065251,9739450339,"MEADOWBROOK BLVD. OPERATIONS, LLC",PAONIA CARE & REHABILITATION CENTER,2016-04-17,CO,LLC,,P,PAONIA CARE AND REHABILITATION CENTER,MADISON CREEK PARTNERS,328,1625 MEADOWBROOK BLVD,,PAONIA,CO,814289325
O20170731003327,NC,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1598127276,N,345356,9931470531,RICH SQUARE OPERATIONS LLC,RICH SQUARE NURSING AND REHABILITATION CENTER,,,LLC,,P,RICH SQUARE NURSING & REHABILITATION CENTER,LIFEWORKS REHAB,768,300 N MAIN ST,,RICH SQUARE,NC,278699577
O20170802002089,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1003246919,N,675032,4688801715,STEPHENS MEMORIAL HOSPITAL DISTRICT,CEDAR HILL HEALTHCARE CENTER,,,OTHER,HOSPITAL DISTRICT,N,CEDAR HILL HEALTHCARE CENTER,SOUTHWEST LTC,481,230 S CLARK RD,CEDAR HILL HEALTHCARE CENTER,CEDAR HILL,TX,751042750
O20170803002004,AZ,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1366978603,N,035240,7315218740,HAVEN OF LAKE HAVASU LLC,HAVEN OF LAKE HAVASU,2017-05-03,AZ,LLC,,P,HAVEN OF LAKE HAVASU,HAVEN HEALTH,249,2781 OSBORN DR,,LAKE HAVASU CITY,AZ,864068629
O20170804003444,TX,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1013310861,N,675712,3072412725,EASTLAND MEMORIAL HOSPITAL DISTRICT,AVIR AT ITASCA,,,OTHER,FEDERAL AND/OR STATE GOVERNMENT TYPE,N,AVIR AT ITASCA,AVIR HEALTH GROUP,719,409 S FILES ST,AVIR AT ITASCA,ITASCA,TX,760552629
O20170807001003,OH,00-18,PART A PROVIDER - SKILLED NURSING FACILITY,1083140297,N,366095,9739450917,STONE CROSSING SKILLED CARE LLC,GLENWOOD CARE AND REHABILITATION,2017-04-10,OH,LLC,,P,,,,836 34TH ST NW,,CANTON,OH,447092947
