YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_CC_BH_ADHD_OTHCD_V1_PCT,BENE_CC_BH_ALCOHOL_DRUG_V1_PCT,BENE_CC_BH_ALZ_NONALZDEM_V2_PCT,BENE_CC_BH_ANXIETY_V1_PCT,BENE_CC_BH_BIPOLAR_V1_PCT,BENE_CC_BH_DEPRESS_V1_PCT,BENE_CC_BH_MOOD_V2_PCT,BENE_CC_BH_PD_V1_PCT,BENE_CC_BH_PTSD_V1_PCT,BENE_CC_BH_SCHIZO_OTHPSY_V1_PCT,BENE_CC_BH_TOBACCO_V1_PCT,BENE_CC_PH_AFIB_V2_PCT,BENE_CC_PH_ARTHRITIS_V2_PCT,BENE_CC_PH_ASTHMA_V2_PCT,BENE_CC_PH_CANCER6_V2_PCT,BENE_CC_PH_CKD_V2_PCT,BENE_CC_PH_COPD_V2_PCT,BENE_CC_PH_DIABETES_V2_PCT,BENE_CC_PH_HF_NONIHD_V2_PCT,BENE_CC_PH_HYPERLIPIDEMIA_V2_PCT,BENE_CC_PH_HYPERTENSION_V2_PCT,BENE_CC_PH_ISCHEMICHEART_V2_PCT,BENE_CC_PH_OSTEOPOROSIS_V2_PCT,BENE_CC_PH_PARKINSON_V2_PCT,BENE_CC_PH_STROKE_TIA_V2_PCT,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT,high_therapy_intensity,high_dual_pct
2023,FY,PROVIDER,SNF,065208,Elevation Health And Rehabilitation Center,Englewood,CO,80113,14,16,444,371289,258449,217390,224300,*,0,68,*,*,*,0,0,*,0,0,*,3.76,*,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,*,*,0,0,*,0,*,0,0,0,*,0,,
2023,FY,PROVIDER,SNF,065209,Western Hills Health Care Center,Lakewood,CO,80214,34,44,1173,800146,737146,602371,626487,41,0,77,44,56,88,*,0,*,0,0,*,2.91,0,*,35,44,*,56,59,0,*,*,*,53,47,*,*,47,38,44,53,*,*,44,35,*,*,*,0,0,0,*,0,*,*,0,*,*,0,0,*,0,,True
2023,FY,PROVIDER,SNF,065211,Fairacres Manor Inc.,Greeley,CO,80631,42,47,1051,1038425,603029,514478,562173,33,*,79,26,74,74,0,0,*,0,0,*,2.72,*,*,40,36,*,52,50,0,0,*,*,33,69,*,*,67,40,55,55,*,*,55,*,*,*,*,0,*,*,*,0,*,23,*,*,*,0,0,*,*,,False
2023,FY,PROVIDER,SNF,065212,Westlake Lodge Health And Rehabilitation Center,Greeley,CO,80634,57,67,2129,1922253,1324509,1044046,1134942,70,*,75,33,67,84,*,0,*,*,0,0,3.44,*,*,46,54,*,72,74,*,*,*,21,33,65,21,*,60,53,54,49,75,*,42,23,*,21,*,0,0,0,*,0,*,*,0,*,*,*,*,16,30,,True
2023,FY,PROVIDER,SNF,065213,Health Center At Franklin Park,Denver,CO,80218,13,15,412,220295,246267,198194,204564,*,*,77,*,*,*,*,0,0,0,*,0,2.94,0,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,100,*,*,*,*,*,0,*,*,*,0,*,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065217,Canon Lodge Care Center,Canon City,CO,81212,40,48,1247,730978,795195,670193,645728,30,*,81,43,58,98,0,0,*,0,*,0,1.75,0,*,45,38,*,43,53,0,0,*,*,35,73,*,*,40,38,33,40,*,*,*,43,0,*,0,0,*,0,*,0,*,*,*,*,*,0,0,*,*,,False
2023,FY,PROVIDER,SNF,065219,Broadview Health And Rehabilitation Center,Greeley,CO,80634,44,52,2179,1776064,1346117,1060730,1166210,*,*,73,50,50,77,*,0,*,0,0,0,2.33,0,25,52,41,27,52,61,*,*,30,48,25,50,*,*,34,55,52,32,55,*,25,*,*,*,*,0,*,*,*,0,*,*,0,*,0,*,0,*,37,,
2023,FY,PROVIDER,SNF,065220,Columbine Manor Care Center,Salida,CO,81201,47,54,2148,1147586,1311620,1031975,981740,51,*,81,40,60,94,0,0,*,0,*,0,1.62,*,*,47,26,*,55,62,*,*,*,*,30,57,*,*,38,26,32,38,49,*,26,32,*,26,0,*,*,0,*,0,*,*,*,*,*,0,0,20,20,,True
2023,FY,PROVIDER,SNF,065221,Creekside Village Health And Rehabilitation Center,Fort Collins,CO,80525,27,32,1119,1025729,685991,537715,565383,*,*,74,52,48,93,0,0,*,0,0,*,3.23,*,*,*,59,*,59,*,*,*,*,*,*,*,*,*,*,*,41,*,*,*,*,*,*,*,*,0,0,*,*,0,*,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065222,Boulder Canyon Health And Rehabilitation,Boulder,CO,80303,99,120,2102,1533387,1394386,1262090,1275952,39,0,78,52,48,91,*,*,*,0,*,0,2.47,*,33,44,43,14,46,52,*,*,*,27,27,73,14,20,42,40,40,43,71,78,47,14,*,30,*,*,*,0,14,0,*,12,*,*,*,0,*,17,22,,True
2023,FY,PROVIDER,SNF,065223,Berkley Manor Care Center,Denver,CO,80224,20,28,805,607433,493246,392509,404983,*,0,76,*,*,65,*,0,0,0,*,0,2.61,*,*,*,*,0,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,0,*,*,*,*,0,*,*,*,,
2023,FY,PROVIDER,SNF,065225,Colonial Health And Rehabilitation Center,Colorado Springs,CO,80907,14,16,548,428602,309011,229802,243364,*,0,78,*,*,86,0,0,*,0,*,0,2.02,0,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,100,*,*,*,*,0,*,*,*,*,0,*,*,0,*,*,0,0,0,0,,
2023,FY,PROVIDER,SNF,065226,Linden Place Health And Rehabilitation Center,Longmont,CO,80501,21,30,662,533155,415222,335491,341199,*,0,73,*,*,95,0,0,0,0,*,*,2.89,0,*,*,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,*,0,*,*,*,*,*,0,0,*,43,,
2023,FY,PROVIDER,SNF,065227,Good Samaritan Society -- Fort Collins Village,Fort Collins,CO,80525,23,27,457,480340,274021,239981,255702,*,0,85,*,*,100,0,0,0,0,0,0,2.2,0,*,48,48,*,*,*,0,0,0,0,48,*,*,*,*,*,*,48,*,*,*,*,*,*,0,*,0,0,*,0,*,0,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065228,Orchard Valley Health And Rehabilitation Center,Palisade,CO,81526,34,41,990,777999,529762,416221,470492,56,*,74,35,65,88,0,0,*,0,*,0,2.4,0,*,35,59,*,*,*,*,*,*,*,32,*,*,*,44,44,*,44,65,*,35,32,*,35,*,*,*,*,*,0,*,*,0,*,*,0,0,*,0,,True
2023,FY,PROVIDER,SNF,065229,Desert Willow Health And Rehabilitation Center,Pueblo,CO,81004,26,28,1025,854588,559810,426744,525897,50,*,76,*,*,77,*,0,*,0,0,0,2.17,0,*,*,*,*,54,58,*,*,*,*,*,58,*,*,50,42,*,*,*,*,*,*,0,*,*,0,0,0,*,0,*,*,*,*,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,065230,South Valley Post Acute Rehabilitation,Denver,CO,80222,76,94,1544,1115280,1071433,956373,989038,58,*,73,64,36,75,14,0,*,0,*,0,3.11,*,46,51,46,22,53,61,*,*,18,38,42,53,16,*,49,49,47,51,58,*,46,17,*,33,*,*,*,*,13,0,*,12,*,*,*,0,*,*,28,,True
2023,FY,PROVIDER,SNF,065231,University Park Care Center,Pueblo,CO,81001,62,72,1561,1028363,839880,689510,846436,61,*,81,47,53,69,0,*,29,0,*,0,2.49,0,*,63,45,*,65,69,*,*,*,*,44,73,*,*,55,35,40,42,81,*,40,24,24,34,0,0,*,*,*,0,15,19,*,*,*,0,0,*,28,,True
2023,FY,PROVIDER,SNF,065232,Atlas Post Acute,Pueblo,CO,81004,35,46,826,413264,465930,390693,473301,*,*,72,69,31,77,0,*,*,0,0,0,1.92,*,31,46,46,*,49,57,*,*,*,34,*,43,*,*,31,49,51,*,63,*,31,*,*,34,*,*,0,*,26,0,*,*,0,*,*,0,*,*,*,,
2023,FY,PROVIDER,SNF,065233,Hallmark Nursing Center,Denver,CO,80236,49,57,1097,804654,712568,622387,645426,33,*,82,41,59,92,*,0,*,0,0,0,2.79,*,22,41,53,*,71,71,*,*,*,*,43,55,*,22,53,37,37,63,78,*,45,27,*,35,*,*,*,0,*,0,*,*,*,*,*,0,0,*,23,,False
2023,FY,PROVIDER,SNF,065234,Evergreen Nursing Home,Alamosa,CO,81101,34,39,1043,520794,644905,534460,514808,44,35,83,41,59,65,0,0,32,0,*,*,2.4,0,*,47,*,*,53,53,0,0,*,*,35,62,*,*,32,41,41,44,56,*,*,*,*,*,0,0,*,*,*,0,*,*,0,*,0,0,0,*,31,,True
2023,FY,PROVIDER,SNF,065235,Pioneer Health Care Center,Rocky Ford,CO,81067,41,51,1237,646607,773210,631556,601256,*,*,77,34,66,59,*,*,27,0,0,*,3.06,*,37,66,41,*,44,51,*,*,27,44,*,61,*,*,37,68,46,37,71,*,29,*,*,*,*,*,*,*,0,0,*,*,0,*,*,0,0,*,33,,
2023,FY,PROVIDER,SNF,065237,Heritage Park Care Center,Carbondale,CO,81623,87,105,4090,3242100,2773409,2246512,2167462,32,*,82,41,59,98,0,0,*,0,*,0,1.9,*,15,39,31,*,48,52,*,*,*,*,32,70,22,16,34,29,24,43,72,*,41,46,*,17,*,*,0,*,16,0,*,*,*,*,*,0,0,27,24,,False
2023,FY,PROVIDER,SNF,065238,Skylake Post Acute,Thornton,CO,80241,36,45,1269,654793,804275,669080,693603,*,0,71,58,42,94,0,0,*,0,*,0,3.38,*,39,64,64,47,*,*,*,*,*,*,36,53,*,*,58,36,56,44,67,*,33,*,*,*,*,*,*,*,*,0,*,*,*,0,*,0,0,*,31,,
2023,FY,PROVIDER,SNF,065239,San Luis Care Center,Alamosa,CO,81101,27,28,1179,622888,707796,557181,533506,*,*,83,*,*,63,*,0,*,0,0,0,2.05,0,*,48,*,*,56,56,0,0,0,*,*,52,*,*,*,*,41,41,*,*,44,*,*,*,*,*,0,0,0,0,*,0,*,0,*,0,*,*,46,,
2023,FY,PROVIDER,SNF,065240,Brighton Care Center,Brighton,CO,80601,75,81,1670,1107937,1028952,900205,935887,29,*,80,41,59,77,*,0,20,0,*,0,2.96,*,*,55,39,*,52,52,*,*,*,*,47,64,*,21,53,29,48,47,77,*,41,19,*,27,*,*,*,0,*,0,*,14,*,*,14,0,0,20,*,,False
2023,FY,PROVIDER,SNF,065241,Hilltop Park Post Acute,Denver,CO,80224,25,29,774,725266,538583,442628,452798,*,0,71,48,52,68,*,0,*,0,0,0,3.49,*,44,44,56,*,52,52,*,*,*,*,*,*,*,*,44,52,*,52,*,*,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,0,*,*,0,,
2023,FY,PROVIDER,SNF,065242,Brookshire Post Acute,Denver,CO,80222,17,18,287,215886,165835,151501,156109,*,0,72,*,*,76,*,0,*,0,0,0,3.11,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,*,*,*,0,*,*,0,*,0,0,0,*,0,,
2023,FY,PROVIDER,SNF,065243,Junction Creek Health And Rehabilitation Center,Durango,CO,81301,108,126,3276,2917061,2089915,1772679,1707894,48,19,76,48,52,77,0,0,*,12,*,0,2.39,*,22,46,32,*,51,54,*,*,*,13,29,49,18,20,51,28,36,44,64,83,31,29,*,28,*,*,*,0,19,0,10,*,*,17,*,*,*,21,13,,True
2023,FY,PROVIDER,SNF,065244,Glenwood Springs Healthcare,Glenwood Springs,CO,81601,80,113,4377,2271640,2568596,1958259,1875922,49,*,77,45,55,90,0,*,*,0,*,*,2.45,*,30,41,45,30,55,66,*,*,*,19,28,50,*,15,50,41,33,39,70,80,35,31,*,30,*,*,*,*,14,0,15,17,*,12,*,0,0,13,*,,True
2023,FY,PROVIDER,SNF,065245,Columbine West Health & Rehab Facility,Fort Collins,CO,80526,64,69,1429,1117382,814095,720570,756423,19,*,81,41,59,97,0,0,*,0,*,0,1.94,*,*,39,48,*,58,59,*,*,*,*,30,75,*,22,44,30,31,31,69,81,45,27,*,23,*,*,*,*,*,*,*,17,*,*,0,0,*,*,*,,False
2023,FY,PROVIDER,SNF,065247,Springs Village Care Center,Colorado Springs,CO,80907,61,70,2246,1373698,1447288,1155651,1213593,52,*,79,38,62,84,*,0,*,*,0,0,2.97,0,28,52,52,*,56,56,*,*,*,23,28,59,*,*,36,48,43,38,80,*,41,*,*,26,*,*,*,0,*,0,*,*,0,*,*,0,*,23,23,,True
2023,FY,PROVIDER,SNF,065248,Oakwood Care And Rehabilitation,Lakewood,CO,80226,34,40,1107,626112,697863,581982,606529,*,0,74,62,38,82,*,0,*,0,0,*,3.67,*,32,*,56,44,65,*,*,*,38,*,32,50,*,*,53,44,38,47,68,*,35,32,*,*,*,0,*,0,30,0,*,*,0,*,*,0,0,28,0,,
2023,FY,PROVIDER,SNF,065249,Willow Tree Care Center,Delta,CO,81416,39,48,1297,562044,803714,675891,644814,46,*,82,41,59,92,0,0,*,0,*,0,1.73,0,*,44,*,*,28,33,0,0,*,*,31,62,*,*,*,38,33,*,49,*,28,*,0,31,0,*,*,*,*,0,*,*,*,0,*,0,0,*,31,,True
2023,FY,PROVIDER,SNF,065250,Skyline Ridge Nursing And Rehabilitation Center,Canon City,CO,81212,71,79,2143,831362,1370900,1174188,1134173,58,*,84,28,72,99,0,0,0,*,*,0,1.9,*,*,61,41,*,52,58,*,*,*,*,31,77,*,17,32,37,27,37,63,77,30,45,*,27,*,0,*,0,*,0,*,*,*,*,*,0,0,23,35,,True
2023,FY,PROVIDER,SNF,065251,Paonia Care And Rehabilitation Center,Paonia,CO,81428,30,61,1628,542612,997716,831734,790745,*,*,78,53,47,90,0,0,*,0,*,0,1.39,*,*,63,43,*,43,60,*,*,*,*,*,43,*,*,*,*,*,*,60,*,*,*,0,*,0,0,*,33,*,0,*,23,0,*,*,*,0,*,0,,
2023,FY,PROVIDER,SNF,065253,La Villa Grande Care Center,Grand Junction,CO,81501,72,77,2112,1089962,1166114,948415,1069434,36,*,82,47,53,97,0,0,*,0,*,0,1.98,*,15,57,33,*,39,42,*,*,*,17,40,54,*,15,40,36,42,40,51,78,28,31,*,26,0,*,*,0,*,0,16,*,*,*,*,0,0,30,*,,True
2023,FY,PROVIDER,SNF,065254,Sunny Vista Living Center,Colorado Springs,CO,80909,70,83,1884,1044408,1113145,947653,1002776,34,*,82,33,67,79,*,*,*,0,0,*,2.4,0,*,53,46,*,51,61,0,*,*,*,49,70,*,16,46,31,36,46,76,*,44,27,*,24,13,*,0,0,*,0,*,*,*,*,*,0,*,18,17,,False
2023,FY,PROVIDER,SNF,065255,Briarwood Health Care Center,Denver,CO,80206,42,50,1136,691820,719807,617006,640305,*,*,72,62,38,64,*,0,*,*,*,0,2.64,*,31,45,40,*,60,62,*,*,*,*,45,64,*,*,52,33,50,45,69,*,36,*,0,33,*,0,*,*,*,0,*,*,*,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065256,Highline Post Acute,Denver,CO,80222,33,42,932,695993,557666,484552,504332,67,0,73,*,*,67,*,0,*,*,0,0,2.42,*,42,36,45,*,61,64,*,*,*,33,*,55,*,*,55,36,39,36,67,*,45,*,0,33,*,*,0,0,*,0,*,*,*,*,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,065257,Prestige Care Center Of Fort Collins,Fort Collins,CO,80524,28,34,884,546688,545657,425362,443006,*,*,76,*,*,89,0,*,*,0,0,0,2.8,0,*,61,43,*,50,50,*,*,*,*,*,39,*,*,54,*,39,*,*,*,*,*,*,*,*,0,*,*,*,0,*,*,0,*,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,065258,Horizons Care Center,Eckert,CO,81418,47,58,1406,962868,916443,787053,753354,36,*,80,47,53,96,0,0,*,0,*,0,1.78,0,*,23,30,*,26,30,*,*,*,*,53,62,*,*,38,38,47,45,68,*,34,*,*,*,*,*,*,*,0,0,*,*,0,*,0,0,*,19,38,,True
2023,FY,PROVIDER,SNF,065259,Orchard Park Health Care Center,Littleton,CO,80121,240,311,8460,6412817,5591155,4623311,4790693,24,*,79,46,54,90,*,*,5,0,*,*,3.03,*,23,42,44,14,58,59,5,5,8,16,45,77,18,24,56,35,41,53,78,91,43,31,8,32,5,*,*,*,17,0,11,8,4,11,6,0,*,19,17,,False
2023,FY,PROVIDER,SNF,065265,Berthoud Care And Rehabilitation,Berthoud,CO,80513,58,72,2547,1694545,1596827,1245576,1309059,64,*,76,52,48,79,0,*,*,0,*,*,2.96,*,24,50,53,*,57,59,0,*,*,22,29,60,*,*,43,45,43,36,69,*,26,*,*,*,*,*,*,*,*,0,*,15,*,*,*,*,0,17,*,,True
2023,FY,PROVIDER,SNF,065266,Garden Terrace Alzheimer's Center Of Excellence,Aurora,CO,80012,43,45,1514,1116605,929352,763748,789345,*,*,85,35,65,79,*,*,*,0,0,0,1.86,0,*,100,47,*,58,58,0,*,*,*,37,51,*,*,56,*,37,33,70,*,37,*,*,*,*,0,*,*,29,0,*,*,*,*,*,0,0,27,*,,
2023,FY,PROVIDER,SNF,065267,Winding Trails Post Acute,Boulder,CO,80301,26,27,616,539487,378524,319924,326503,42,0,76,54,46,88,*,*,0,0,*,0,1.47,*,*,42,46,*,50,54,0,*,*,*,*,*,*,*,46,*,*,*,54,*,46,*,0,*,0,0,*,*,*,0,*,*,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065269,Life Care Center Of Pueblo,Pueblo,CO,81005,56,63,1726,1210695,971728,802707,984750,30,*,80,46,54,79,*,0,20,0,*,0,2.56,0,*,34,46,*,50,52,*,*,*,*,34,70,*,21,50,59,45,48,80,*,55,39,*,25,0,*,*,0,*,0,*,*,*,*,*,0,0,24,*,,False
2023,FY,PROVIDER,SNF,065272,Sierra Post Acute,Lakewood,CO,80214,18,18,253,124458,154458,150474,154230,*,0,70,*,*,67,*,0,*,0,0,0,3,*,*,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,*,*,0,*,0,0,0,0,0,0,0,*,,
2023,FY,PROVIDER,SNF,065273,Lakeside Post Acute,Wheat Ridge,CO,80033,27,28,514,488542,317744,287318,296882,*,0,63,*,*,70,*,0,*,0,*,0,3.81,*,*,*,44,*,52,*,*,*,*,56,*,48,*,*,*,*,*,*,48,*,*,*,*,*,*,0,0,0,*,0,*,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065274,Westwood Post Acute,Denver,CO,80219,13,16,291,214939,186393,155301,159726,*,0,66,*,*,*,0,*,*,0,0,0,3.89,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,*,0,*,*,0,*,0,0,0,*,0,,
2023,FY,PROVIDER,SNF,065276,Life Care Center Of Evergreen,Evergreen,CO,80439,67,77,2222,1517653,1404334,1162719,1224751,34,*,81,33,67,94,0,0,*,0,*,*,2.5,0,21,42,51,16,70,73,*,*,*,*,48,75,*,18,57,34,33,48,75,*,58,34,*,30,*,*,*,0,*,0,16,*,*,*,*,0,0,21,26,,False
2023,FY,PROVIDER,SNF,065278,Pelican Pointe Health And Rehabilitation Center,Windsor,CO,80550,25,30,794,752547,474079,385283,419911,48,*,78,*,*,96,0,0,*,0,*,0,2.91,0,*,*,*,*,56,*,*,*,*,*,48,*,*,*,48,*,*,48,*,*,*,*,*,*,*,0,0,0,*,0,*,*,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065282,Life Care Center Of Longmont,Longmont,CO,80501,251,304,8772,7479617,5806061,4823901,4904444,15,*,82,36,64,94,0,0,*,0,*,*,2.36,*,14,39,41,8,53,57,4,*,*,11,39,71,17,27,58,41,40,45,80,91,49,37,10,25,*,*,*,0,10,*,10,8,*,7,6,0,*,28,25,,False
2023,FY,PROVIDER,SNF,065283,Ridgeview Post Acute,Commerce City,CO,80022,41,60,1390,732284,859783,703489,733735,*,*,75,51,49,78,*,0,*,*,0,0,2.8,*,29,68,51,*,68,*,*,*,*,49,29,59,*,*,34,61,44,44,66,*,27,*,*,27,*,*,*,*,*,0,*,25,0,*,0,0,*,*,28,,
2023,FY,PROVIDER,SNF,065284,Grace Manor Care Center,Burlington,CO,80807,34,45,1631,846495,1056501,816696,774515,50,*,81,44,56,94,0,0,0,0,*,*,2.04,*,*,50,38,*,59,65,*,0,*,44,*,65,*,*,*,47,38,38,*,*,*,*,*,*,0,*,*,*,*,0,*,*,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065285,Silver Heights Skilled Nursing And Rehabilitation,Castle Rock,CO,80108,17,24,520,273507,300556,247165,254371,*,0,73,*,*,88,*,0,*,0,0,0,2.31,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,*,0,*,*,0,*,*,0,0,0,0,0,0,*,,
2023,FY,PROVIDER,SNF,065286,Eagle Ridge Post Acute,Grand Junction,CO,81501,21,27,872,820366,488412,365960,416249,*,*,79,*,*,100,0,0,0,0,0,0,3.05,0,*,*,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,*,0,*,*,*,*,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,065290,Crestmoor Health And Rehabilitation Center,Denver,CO,80224,30,38,1353,1138499,833491,663546,683593,*,0,70,*,*,63,*,0,*,0,*,*,3.49,*,43,60,63,*,*,*,*,*,*,40,*,60,*,*,43,*,*,*,60,*,*,*,*,*,*,*,*,*,32,0,*,*,*,*,0,0,*,*,*,,
2023,FY,PROVIDER,SNF,065291,Monte Vista Estates Llc,Monte Vista,CO,81144,17,20,748,263859,470027,378658,360904,*,*,77,*,*,*,0,0,*,0,0,0,2.68,0,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,0,0,*,0,*,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065292,Rehabilitation Center At Sandalwoodthe,Wheat Ridge,CO,80033,106,124,2575,2363814,1589087,1399369,1455443,25,*,81,34,66,92,0,0,*,0,*,*,2.29,*,15,40,32,*,52,55,*,*,*,10,39,75,21,26,57,30,33,44,75,87,47,40,*,28,*,*,*,0,*,0,17,*,*,10,10,0,0,33,10,,False
2023,FY,PROVIDER,SNF,065294,Lamar Estates Llc,Lamar,CO,81052,21,27,865,315269,575614,474247,453945,*,100,80,*,*,86,0,0,*,*,*,0,2.18,0,*,*,*,*,*,*,0,0,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,*,0,*,0,0,*,44,,
2023,FY,PROVIDER,SNF,065296,Cambridge Care Center,Lakewood,CO,80214,17,17,315,277981,188378,174260,178972,*,0,68,*,*,65,0,0,*,0,*,0,3.3,0,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,0,0,*,0,*,*,0,0,*,0,,
2023,FY,PROVIDER,SNF,065297,Allison Care Center,Lakewood,CO,80214,21,25,499,364726,313004,283708,291894,*,0,79,*,*,52,*,0,*,0,0,0,2.54,0,*,*,*,*,*,*,*,0,*,*,*,*,0,*,*,*,*,*,*,100,*,*,*,*,0,0,0,*,*,0,0,*,*,0,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065298,Harmony Pointe Nursing Center,Lakewood,CO,80214,12,14,417,345041,249878,197278,203968,*,*,70,*,*,*,*,*,*,*,0,0,2.32,0,*,*,*,*,*,*,*,0,*,*,*,*,0,*,*,*,*,*,*,*,*,*,0,*,*,0,0,*,*,0,*,0,0,*,0,0,0,*,0,,
2023,FY,PROVIDER,SNF,065302,Regent Park Nursing And Rehabilitation,Holyoke,CO,80734,32,37,1744,1357477,1066754,797422,754016,*,*,79,53,47,97,0,0,0,0,*,*,1.86,0,*,53,34,0,*,38,0,0,*,*,34,50,*,*,*,38,*,47,47,*,38,*,*,*,0,*,*,*,*,0,*,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065305,Liberty Heights,Colorado Springs,CO,80921,125,141,3425,2006468,2019482,1703692,1803095,*,0,84,42,58,96,*,*,*,0,0,*,2.07,0,14,49,48,*,52,56,*,*,*,10,35,78,16,26,58,31,29,46,81,*,49,42,*,30,*,*,*,*,*,0,12,11,*,14,8,*,0,27,9,,
2023,FY,PROVIDER,SNF,065306,Valley Rehabilitation And Healthcare Center The,Mancos,CO,81328,58,71,1434,674562,970031,839886,802486,57,72,81,43,57,91,0,0,*,*,0,0,1.95,*,*,59,41,*,48,53,*,*,*,*,38,60,*,*,41,34,29,40,69,*,33,26,0,*,23,*,0,0,*,0,*,18,*,*,0,0,0,17,*,,True
2023,FY,PROVIDER,SNF,065307,Mantey Heights Rehabilitation & Care Center,Grand Junction,CO,81506,33,38,757,318328,406686,342425,384477,64,*,79,45,55,97,0,0,*,0,*,0,2.01,*,*,*,42,*,61,64,*,*,*,*,*,64,*,*,55,*,42,36,48,*,*,*,*,*,*,0,*,0,*,0,*,*,*,0,0,0,0,29,39,,True
2023,FY,PROVIDER,SNF,065308,Wheatridge Manor Care Center,Wheat Ridge,CO,80214,34,39,651,630241,425736,375912,385556,41,0,78,50,50,88,*,0,*,0,0,0,3.06,0,*,44,41,*,53,53,*,*,*,*,35,68,*,*,62,32,38,50,*,*,53,35,*,32,*,*,0,*,*,0,*,*,*,*,*,0,0,*,28,,True
2023,FY,PROVIDER,SNF,065309,Washington County Nursing Home,Akron,CO,80720,16,17,868,318557,495432,361580,339314,*,*,82,*,*,100,0,0,0,0,0,0,1.91,0,*,*,*,*,*,*,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,*,*,0,0,0,*,*,0,0,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,065312,Crowley County Nursing Center,Ordway,CO,81063,32,37,1212,688605,798484,643101,614156,*,*,82,44,56,75,0,0,*,0,*,0,2.19,0,*,47,*,*,44,59,*,0,*,*,38,*,*,*,44,56,41,53,*,*,38,*,*,*,0,*,0,0,0,0,*,*,0,*,*,0,0,*,41,,
