ZIP,Population_Total,Population_65Plus,ACS_Year
48621,1126,375,2024-5yr
48622,6345,1548,2024-5yr
48623,15129,2376,2024-5yr
48624,16234,4542,2024-5yr
48625,12704,3702,2024-5yr
48626,5766,1230,2024-5yr
48627,65,37,2024-5yr
48628,2076,474,2024-5yr
48629,7998,2934,2024-5yr
48630,61,35,2024-5yr
48631,3681,843,2024-5yr
48632,5268,1260,2024-5yr
48633,95,71,2024-5yr
48634,4334,1157,2024-5yr
48635,1546,496,2024-5yr
48636,938,303,2024-5yr
48637,3024,775,2024-5yr
48638,12875,3163,2024-5yr
48640,32492,6251,2024-5yr
48642,34039,6533,2024-5yr
48647,3980,895,2024-5yr
48649,1699,314,2024-5yr
48650,6510,1448,2024-5yr
48651,4364,1256,2024-5yr
48652,1832,391,2024-5yr
48653,9721,3330,2024-5yr
48654,2384,748,2024-5yr
48655,5760,1332,2024-5yr
48656,3846,1290,2024-5yr
48657,7578,1695,2024-5yr
48658,4694,1031,2024-5yr
48659,2563,428,2024-5yr
48661,10618,2997,2024-5yr
48662,1185,259,2024-5yr
48701,1399,297,2024-5yr
48703,3105,1262,2024-5yr
48705,521,172,2024-5yr
48706,38974,9217,2024-5yr
48708,25635,4836,2024-5yr
48710,0,0,2024-5yr
48720,1053,234,2024-5yr
48721,406,129,2024-5yr
48722,3127,881,2024-5yr
48723,11678,2707,2024-5yr
48724,1229,72,2024-5yr
48725,1916,828,2024-5yr
48726,5872,1199,2024-5yr
48727,958,226,2024-5yr
48728,328,104,2024-5yr
48729,1555,217,2024-5yr
48730,4584,1486,2024-5yr
48731,1441,286,2024-5yr
48732,11340,2745,2024-5yr
48733,1648,392,2024-5yr
48734,7746,2146,2024-5yr
48735,933,201,2024-5yr
48737,1082,423,2024-5yr
48738,1129,411,2024-5yr
48739,3629,1356,2024-5yr
48740,2505,921,2024-5yr
48741,2107,425,2024-5yr
48742,1805,617,2024-5yr
48743,30,6,2024-5yr
48744,4460,1075,2024-5yr
48745,1277,448,2024-5yr
48746,8222,1797,2024-5yr
48747,1549,344,2024-5yr
48748,1537,603,2024-5yr
48749,1271,301,2024-5yr
48750,9165,2908,2024-5yr
48754,1044,201,2024-5yr
48755,3006,880,2024-5yr
48756,4060,1089,2024-5yr
48757,3708,887,2024-5yr
48759,3452,778,2024-5yr
48760,1204,332,2024-5yr
48761,799,358,2024-5yr
48762,930,322,2024-5yr
48763,4883,1332,2024-5yr
48765,535,204,2024-5yr
48766,1328,251,2024-5yr
48767,2043,539,2024-5yr
48768,9109,1724,2024-5yr
48770,1843,374,2024-5yr
48801,13278,2428,2024-5yr
48806,1752,316,2024-5yr
48807,658,162,2024-5yr
48808,6527,1323,2024-5yr
48809,11038,1762,2024-5yr
48811,7440,1007,2024-5yr
48813,20564,3534,2024-5yr
48815,2364,330,2024-5yr
48816,374,6,2024-5yr
48817,5416,1427,2024-5yr
48818,2554,511,2024-5yr
48819,2550,409,2024-5yr
48820,18357,3588,2024-5yr
48821,6327,1654,2024-5yr
48822,2379,327,2024-5yr
48823,50034,6549,2024-5yr
48824,2097,0,2024-5yr
48825,11295,0,2024-5yr
48827,15831,3012,2024-5yr
48829,3652,672,2024-5yr
48831,3088,612,2024-5yr
48832,1307,304,2024-5yr
48834,2139,428,2024-5yr
48835,2635,568,2024-5yr
48836,15089,2237,2024-5yr
48837,19947,4293,2024-5yr
48838,18212,3772,2024-5yr
48840,12386,2637,2024-5yr
48841,729,144,2024-5yr
48842,21945,4222,2024-5yr
48843,48014,8744,2024-5yr
48845,1218,229,2024-5yr
48846,21613,3087,2024-5yr
48847,5663,949,2024-5yr
48848,8344,1444,2024-5yr
48849,5723,923,2024-5yr
48850,4659,871,2024-5yr
48851,2462,325,2024-5yr
48852,145,17,2024-5yr
48853,721,90,2024-5yr
48854,19529,3423,2024-5yr
48855,16668,2712,2024-5yr
48856,966,141,2024-5yr
48857,3206,582,2024-5yr
48858,42226,5153,2024-5yr
48859,2228,1,2024-5yr
48860,1339,304,2024-5yr
48861,1774,506,2024-5yr
48862,59,2,2024-5yr
48864,23901,3491,2024-5yr
48865,1884,266,2024-5yr
48866,4607,837,2024-5yr
48867,27500,5316,2024-5yr
48870,194,11,2024-5yr
48871,2103,457,2024-5yr
48872,6142,1125,2024-5yr
48873,1250,221,2024-5yr
48874,107,10,2024-5yr
48875,11400,1931,2024-5yr
48876,4360,506,2024-5yr
48877,1962,443,2024-5yr
48878,1240,282,2024-5yr
48879,18413,3784,2024-5yr
48880,9994,1500,2024-5yr
48881,5499,1055,2024-5yr
48883,7292,1228,2024-5yr
48884,5091,748,2024-5yr
48885,1129,254,2024-5yr
48886,1565,333,2024-5yr
48888,5813,1467,2024-5yr
48889,1528,379,2024-5yr
48890,2055,294,2024-5yr
48891,2915,402,2024-5yr
48892,4715,938,2024-5yr
48893,5921,1360,2024-5yr
48894,2193,388,2024-5yr
48895,11116,2791,2024-5yr
48896,226,6,2024-5yr
48897,1669,360,2024-5yr
48906,25901,4098,2024-5yr
48910,32800,4017,2024-5yr
48911,39876,6052,2024-5yr
48912,17674,2279,2024-5yr
48915,9428,1390,2024-5yr
48917,32483,7353,2024-5yr
48933,3107,284,2024-5yr
49001,20946,2433,2024-5yr
49002,19737,3781,2024-5yr
49004,17815,3183,2024-5yr
49006,26507,2741,2024-5yr
49007,9836,780,2024-5yr
49008,16137,2660,2024-5yr
49009,47971,8246,2024-5yr
49010,18175,3517,2024-5yr
49011,2236,489,2024-5yr
49012,3219,619,2024-5yr
49013,5346,833,2024-5yr
49014,21980,4138,2024-5yr
49015,27765,5240,2024-5yr
49017,21295,4154,2024-5yr
49021,6319,1182,2024-5yr
49022,29460,4796,2024-5yr
49024,30823,5262,2024-5yr
49026,1754,482,2024-5yr
49027,267,29,2024-5yr
49028,5811,949,2024-5yr
49029,1415,341,2024-5yr
49030,2650,342,2024-5yr
49031,7869,2122,2024-5yr
49032,3287,612,2024-5yr
49033,1719,348,2024-5yr
49034,1938,469,2024-5yr
49036,24826,5242,2024-5yr
49037,20550,3134,2024-5yr
49038,8616,1928,2024-5yr
49040,3384,652,2024-5yr
49042,4564,858,2024-5yr
49043,2102,427,2024-5yr
49045,5321,1085,2024-5yr
49046,6963,2044,2024-5yr
49047,14858,3319,2024-5yr
49048,22791,3797,2024-5yr
49050,1467,287,2024-5yr
49051,2787,432,2024-5yr
49052,1234,225,2024-5yr
49053,7805,1379,2024-5yr
49055,5941,1190,2024-5yr
49056,4478,694,2024-5yr
49057,6434,930,2024-5yr
49058,19551,4179,2024-5yr
49060,2660,570,2024-5yr
49061,1799,199,2024-5yr
49063,0,0,2024-5yr
49064,3635,682,2024-5yr
49065,7092,1638,2024-5yr
49066,720,142,2024-5yr
49067,3974,802,2024-5yr
49068,14729,3230,2024-5yr
49070,2359,410,2024-5yr
49071,12198,1547,2024-5yr
49072,2937,718,2024-5yr
49073,5120,813,2024-5yr
49074,194,133,2024-5yr
49075,182,0,2024-5yr
49076,4294,592,2024-5yr
49078,10018,1712,2024-5yr
49079,13414,2358,2024-5yr
49080,16002,3265,2024-5yr
49082,6678,1351,2024-5yr
49083,8254,1802,2024-5yr
49084,38,10,2024-5yr
49085,23827,5571,2024-5yr
49087,6305,1201,2024-5yr
49088,3807,849,2024-5yr
49089,2154,461,2024-5yr
49090,13250,4243,2024-5yr
49091,19337,3139,2024-5yr
49092,1908,403,2024-5yr
49093,18433,3939,2024-5yr
49094,3778,641,2024-5yr
49095,2432,697,2024-5yr
49096,3305,652,2024-5yr
49097,11754,1968,2024-5yr
49098,6215,1266,2024-5yr
49099,5942,1153,2024-5yr
49101,2947,561,2024-5yr
49102,1472,477,2024-5yr
49103,11590,2015,2024-5yr
49104,383,0,2024-5yr
49106,4741,1119,2024-5yr
49107,10323,2243,2024-5yr
49111,3159,864,2024-5yr
49112,10544,2100,2024-5yr
49113,1742,470,2024-5yr
49115,147,86,2024-5yr
49116,86,50,2024-5yr
49117,3358,1226,2024-5yr
49119,134,29,2024-5yr
49120,36495,7728,2024-5yr
49125,1990,666,2024-5yr
49126,1623,271,2024-5yr
49127,11155,2496,2024-5yr
49128,3450,882,2024-5yr
49129,669,308,2024-5yr
49130,1258,352,2024-5yr
49201,49107,8679,2024-5yr
49202,18519,3605,2024-5yr
49203,36474,6949,2024-5yr
49220,2439,549,2024-5yr
49221,41087,8163,2024-5yr
49224,13447,1958,2024-5yr
49227,1287,300,2024-5yr
49228,5467,909,2024-5yr
49229,3540,495,2024-5yr
49230,10077,3043,2024-5yr
49232,2790,548,2024-5yr
49233,2938,771,2024-5yr
49234,2520,738,2024-5yr
49235,2115,410,2024-5yr
49236,5026,803,2024-5yr
49237,3097,625,2024-5yr
49238,1914,234,2024-5yr
49240,8863,1998,2024-5yr
49241,2279,580,2024-5yr
49242,14750,2729,2024-5yr
49245,4547,799,2024-5yr
49246,3382,540,2024-5yr
49247,5205,1038,2024-5yr
49248,787,107,2024-5yr
49249,3462,793,2024-5yr
49250,5653,1133,2024-5yr
49251,5958,1084,2024-5yr
49252,2556,518,2024-5yr
49253,3009,983,2024-5yr
49254,3484,575,2024-5yr
49255,2072,297,2024-5yr
49256,3797,673,2024-5yr
49258,29,0,2024-5yr
49259,2653,628,2024-5yr
49261,199,24,2024-5yr
49262,1258,246,2024-5yr
49263,0,0,2024-5yr
49264,1454,274,2024-5yr
49265,5157,1351,2024-5yr
49266,2982,947,2024-5yr
49267,3974,949,2024-5yr
49268,1108,162,2024-5yr
49269,5544,787,2024-5yr
49270,5567,1160,2024-5yr
49271,2280,514,2024-5yr
49272,2883,547,2024-5yr
49274,3679,747,2024-5yr
49276,703,233,2024-5yr
49277,2924,506,2024-5yr
49279,965,203,2024-5yr
49282,82,44,2024-5yr
49283,5039,591,2024-5yr
49284,2493,565,2024-5yr
49285,6240,1418,2024-5yr
49286,14128,3052,2024-5yr
49287,1958,462,2024-5yr
49288,1483,249,2024-5yr
49289,129,19,2024-5yr
49301,19846,2882,2024-5yr
49302,9754,1086,2024-5yr
49303,772,110,2024-5yr
49304,5408,1322,2024-5yr
49305,2378,687,2024-5yr
49306,11028,2587,2024-5yr
49307,18407,2677,2024-5yr
49309,1859,543,2024-5yr
49310,3183,506,2024-5yr
49312,194,55,2024-5yr
49315,27091,4775,2024-5yr
49316,26427,4402,2024-5yr
49318,1604,276,2024-5yr
49319,18802,2734,2024-5yr
49320,157,69,2024-5yr
49321,15970,2773,2024-5yr
49322,1245,258,2024-5yr
49323,11073,1121,2024-5yr
49325,2596,242,2024-5yr
49326,3980,865,2024-5yr
49327,8887,1541,2024-5yr
49328,4069,637,2024-5yr
49329,9156,1043,2024-5yr
49330,5599,701,2024-5yr
49331,17661,2898,2024-5yr
49332,3044,940,2024-5yr
49333,12753,1622,2024-5yr
49335,174,0,2024-5yr
49336,4860,877,2024-5yr
49337,13149,2627,2024-5yr
49338,1971,328,2024-5yr
49339,2188,365,2024-5yr
49340,2437,574,2024-5yr
49341,39409,6519,2024-5yr
49342,1527,324,2024-5yr
49343,5664,1247,2024-5yr
49344,3778,910,2024-5yr
49345,13512,2244,2024-5yr
49346,5553,1726,2024-5yr
49347,1570,277,2024-5yr
49348,13699,2309,2024-5yr
49349,8133,1582,2024-5yr
49401,29674,1733,2024-5yr
49402,1411,479,2024-5yr
49403,2467,398,2024-5yr
49404,9117,1261,2024-5yr
49405,1635,333,2024-5yr
49406,1085,368,2024-5yr
49408,10288,2453,2024-5yr
49409,70,0,2024-5yr
49410,1734,415,2024-5yr
49411,1698,541,2024-5yr
49412,12097,2800,2024-5yr
49415,6330,1623,2024-5yr
49417,33878,7406,2024-5yr
49418,31913,4936,2024-5yr
49419,8681,1287,2024-5yr
49420,6202,1355,2024-5yr
49421,5734,1329,2024-5yr
49423,47060,8864,2024-5yr
49424,49810,8985,2024-5yr
49425,3520,490,2024-5yr
49426,40523,5558,2024-5yr
49428,28209,5737,2024-5yr
49430,14,14,2024-5yr
49431,17184,4918,2024-5yr
49434,130,18,2024-5yr
49435,3831,591,2024-5yr
49436,1644,544,2024-5yr
49437,6895,1493,2024-5yr
49440,1492,258,2024-5yr
49441,36779,8090,2024-5yr
49442,44766,6542,2024-5yr
49443,72,10,2024-5yr
49444,26372,4342,2024-5yr
49445,21289,4095,2024-5yr
49446,2184,423,2024-5yr
49448,4374,674,2024-5yr
49449,2587,1071,2024-5yr
49450,2998,357,2024-5yr
49451,6298,847,2024-5yr
49452,2208,347,2024-5yr
49453,2908,761,2024-5yr
49454,4873,814,2024-5yr
49455,5429,1119,2024-5yr
49456,19931,4915,2024-5yr
49457,11086,1905,2024-5yr
49458,169,11,2024-5yr
49459,1524,263,2024-5yr
49460,8894,1419,2024-5yr
49461,9707,2415,2024-5yr
49464,28914,4654,2024-5yr
49503,39489,3972,2024-5yr
49504,40036,5637,2024-5yr
49505,32426,4917,2024-5yr
49506,34673,3674,2024-5yr
49507,38487,4034,2024-5yr
49508,42720,6588,2024-5yr
49509,28152,3018,2024-5yr
49512,18373,2817,2024-5yr
49519,27965,3551,2024-5yr
49525,30887,5791,2024-5yr
49534,23719,4561,2024-5yr
49544,9631,1550,2024-5yr
49546,34721,7235,2024-5yr
49548,34777,3880,2024-5yr
49601,22092,4710,2024-5yr
49611,259,24,2024-5yr
49612,1220,345,2024-5yr
49613,528,263,2024-5yr
49614,2678,881,2024-5yr
49615,4120,1429,2024-5yr
49616,2162,493,2024-5yr
49617,3526,1093,2024-5yr
49618,798,255,2024-5yr
49619,1009,262,2024-5yr
49620,3070,524,2024-5yr
49621,3483,1019,2024-5yr
49622,2634,843,2024-5yr
49623,986,253,2024-5yr
49625,1565,370,2024-5yr
49626,242,91,2024-5yr
49627,229,103,2024-5yr
49628,174,78,2024-5yr
49629,2038,763,2024-5yr
49630,1390,663,2024-5yr
49631,5765,1584,2024-5yr
49632,1067,383,2024-5yr
49633,3410,761,2024-5yr
49634,178,40,2024-5yr
49635,3339,1463,2024-5yr
49636,643,349,2024-5yr
49637,3646,509,2024-5yr
49638,913,220,2024-5yr
49639,2634,618,2024-5yr
49640,1252,510,2024-5yr
49642,985,274,2024-5yr
49643,6963,1366,2024-5yr
49644,1715,659,2024-5yr
49645,1923,520,2024-5yr
49646,8852,2103,2024-5yr
49648,2577,964,2024-5yr
49649,7239,1241,2024-5yr
49650,3411,542,2024-5yr
49651,7628,1843,2024-5yr
49653,1766,639,2024-5yr
49654,691,214,2024-5yr
49655,3383,695,2024-5yr
49656,1908,519,2024-5yr
49657,3801,715,2024-5yr
49659,7140,1551,2024-5yr
49660,14578,4008,2024-5yr
49663,6409,1080,2024-5yr
49664,2332,780,2024-5yr
49665,3983,848,2024-5yr
49667,631,137,2024-5yr
49668,3301,588,2024-5yr
49670,1784,817,2024-5yr
49674,215,111,2024-5yr
49675,901,341,2024-5yr
49676,3620,980,2024-5yr
49677,7028,1378,2024-5yr
49679,1375,330,2024-5yr
49680,2206,274,2024-5yr
49682,4699,1491,2024-5yr
49683,2225,620,2024-5yr
49684,21585,5991,2024-5yr
49685,21308,3424,2024-5yr
49686,25492,6789,2024-5yr
49688,2508,561,2024-5yr
49689,1731,399,2024-5yr
49690,6657,1652,2024-5yr
49696,10477,1968,2024-5yr
49701,882,284,2024-5yr
49705,865,163,2024-5yr
49706,4920,1004,2024-5yr
49707,21881,5694,2024-5yr
49709,3772,1278,2024-5yr
49710,290,77,2024-5yr
49712,8203,2205,2024-5yr
49713,2011,398,2024-5yr
49715,3116,732,2024-5yr
49716,1006,213,2024-5yr
49717,43,29,2024-5yr
49718,619,136,2024-5yr
49719,1407,620,2024-5yr
49720,9017,2633,2024-5yr
49721,13891,3965,2024-5yr
49722,73,45,2024-5yr
49724,1231,177,2024-5yr
49725,550,322,2024-5yr
49726,1155,512,2024-5yr
49727,6755,1656,2024-5yr
49728,477,151,2024-5yr
49729,1470,309,2024-5yr
49730,2170,366,2024-5yr
49733,1997,558,2024-5yr
49735,20773,4563,2024-5yr
49736,510,158,2024-5yr
49738,9696,2589,2024-5yr
49740,7197,2415,2024-5yr
49743,896,251,2024-5yr
49744,934,144,2024-5yr
49745,707,148,2024-5yr
49746,3284,1025,2024-5yr
49747,2177,557,2024-5yr
49748,222,81,2024-5yr
49749,4411,1693,2024-5yr
49751,2161,458,2024-5yr
49752,1655,212,2024-5yr
49753,1706,590,2024-5yr
49755,1799,419,2024-5yr
49756,4100,1454,2024-5yr
49757,561,94,2024-5yr
49759,1376,602,2024-5yr
49760,734,218,2024-5yr
49762,675,335,2024-5yr
49764,46,0,2024-5yr
49765,4333,1083,2024-5yr
49766,2565,592,2024-5yr
49768,358,164,2024-5yr
49769,1718,236,2024-5yr
49770,18221,4400,2024-5yr
49774,1999,358,2024-5yr
49775,34,17,2024-5yr
49776,1866,479,2024-5yr
49777,1940,737,2024-5yr
49779,4593,1535,2024-5yr
49780,1692,352,2024-5yr
49781,4156,952,2024-5yr
49782,732,339,2024-5yr
49783,18681,3340,2024-5yr
49784,1814,94,2024-5yr
49788,2841,369,2024-5yr
49791,164,80,2024-5yr
49793,153,72,2024-5yr
49795,1884,352,2024-5yr
49796,359,117,2024-5yr
49799,2331,595,2024-5yr
49801,11860,2772,2024-5yr
49802,5975,1563,2024-5yr
49805,365,107,2024-5yr
49806,605,228,2024-5yr
49807,3162,785,2024-5yr
49808,295,105,2024-5yr
49812,801,197,2024-5yr
49814,1021,326,2024-5yr
49815,295,112,2024-5yr
49816,666,281,2024-5yr
49817,580,176,2024-5yr
49818,1282,338,2024-5yr
49820,191,92,2024-5yr
49821,1286,338,2024-5yr
49822,214,40,2024-5yr
49825,328,64,2024-5yr
49826,214,2,2024-5yr
49827,1054,247,2024-5yr
49829,16416,4032,2024-5yr
49831,524,161,2024-5yr
49833,201,55,2024-5yr
49834,535,103,2024-5yr
49835,676,267,2024-5yr
49836,1012,380,2024-5yr
49837,10265,2465,2024-5yr
49838,426,175,2024-5yr
49839,198,158,2024-5yr
49840,823,244,2024-5yr
49841,7412,1602,2024-5yr
49847,1083,270,2024-5yr
49848,133,48,2024-5yr
49849,12117,2218,2024-5yr
49852,178,39,2024-5yr
49853,1335,472,2024-5yr
49854,6199,1821,2024-5yr
49855,33876,6718,2024-5yr
49858,11927,3269,2024-5yr
49861,523,216,2024-5yr
49862,4546,1081,2024-5yr
49863,123,23,2024-5yr
49864,22,16,2024-5yr
49866,8207,1547,2024-5yr
49868,4964,974,2024-5yr
49870,3509,762,2024-5yr
49871,392,69,2024-5yr
49872,231,93,2024-5yr
49873,65,25,2024-5yr
49874,1098,305,2024-5yr
49876,923,145,2024-5yr
49877,56,26,2024-5yr
49878,3329,1061,2024-5yr
49879,1057,337,2024-5yr
49880,1021,344,2024-5yr
49881,358,90,2024-5yr
49883,234,63,2024-5yr
49884,634,157,2024-5yr
49885,1947,490,2024-5yr
49886,376,98,2024-5yr
49887,2731,775,2024-5yr
49891,548,126,2024-5yr
49892,2037,592,2024-5yr
49893,1320,437,2024-5yr
49894,861,247,2024-5yr
49895,840,344,2024-5yr
49896,1660,309,2024-5yr
49901,217,47,2024-5yr
49902,215,78,2024-5yr
49903,233,122,2024-5yr
49905,2281,382,2024-5yr
49908,3201,422,2024-5yr
49910,298,164,2024-5yr
49911,2729,580,2024-5yr
49912,834,350,2024-5yr
49913,7510,1505,2024-5yr
49915,570,155,2024-5yr
49916,2865,652,2024-5yr
49917,326,46,2024-5yr
49918,163,44,2024-5yr
49919,135,60,2024-5yr
49920,4380,1542,2024-5yr
49921,336,14,2024-5yr
49922,842,165,2024-5yr
49925,566,233,2024-5yr
49927,371,94,2024-5yr
49929,121,50,2024-5yr
49930,7405,1347,2024-5yr
49931,10475,939,2024-5yr
49934,772,285,2024-5yr
49935,5841,1631,2024-5yr
49938,7460,2216,2024-5yr
49942,55,0,2024-5yr
49945,2729,856,2024-5yr
49946,3757,1048,2024-5yr
49947,673,295,2024-5yr
49948,581,153,2024-5yr
49950,1062,494,2024-5yr
49952,111,29,2024-5yr
49953,2368,873,2024-5yr
49955,499,56,2024-5yr
49958,911,195,2024-5yr
49959,372,92,2024-5yr
49960,291,61,2024-5yr
49961,104,66,2024-5yr
49962,258,104,2024-5yr
49963,515,112,2024-5yr
49965,544,256,2024-5yr
49967,383,177,2024-5yr
49968,2203,593,2024-5yr
49969,1000,449,2024-5yr
49970,256,103,2024-5yr
49971,369,171,2024-5yr
50001,650,159,2024-5yr
50002,1496,194,2024-5yr
50003,9948,1527,2024-5yr
50005,812,212,2024-5yr
50006,1437,289,2024-5yr
50007,444,106,2024-5yr
50008,722,166,2024-5yr
50009,22886,4123,2024-5yr
50010,33799,5371,2024-5yr
50012,1913,0,2024-5yr
50013,4211,0,2024-5yr
50014,32958,3400,2024-5yr
50020,1197,304,2024-5yr
50021,30283,4406,2024-5yr
50022,8526,1908,2024-5yr
50023,46306,5021,2024-5yr
50025,3148,744,2024-5yr
50026,481,128,2024-5yr
50027,148,42,2024-5yr
50028,1981,367,2024-5yr
50029,523,162,2024-5yr
50031,51,8,2024-5yr
50032,707,142,2024-5yr
50033,12,4,2024-5yr
50034,328,72,2024-5yr
50035,10131,832,2024-5yr
50036,16154,3023,2024-5yr
50038,235,49,2024-5yr
50039,344,63,2024-5yr
50040,168,30,2024-5yr
50041,51,20,2024-5yr
50042,226,84,2024-5yr
50044,901,151,2024-5yr
50046,1554,200,2024-5yr
50047,6690,824,2024-5yr
50048,562,141,2024-5yr
50049,6414,1334,2024-5yr
50050,712,150,2024-5yr
50051,224,86,2024-5yr
50052,80,24,2024-5yr
50054,3166,527,2024-5yr
50055,1102,153,2024-5yr
50056,1003,242,2024-5yr
50057,327,20,2024-5yr
50058,1999,329,2024-5yr
50060,2417,725,2024-5yr
50061,2123,396,2024-5yr
50062,789,144,2024-5yr
50063,2720,561,2024-5yr
50064,100,25,2024-5yr
50065,517,125,2024-5yr
50066,191,62,2024-5yr
50067,354,41,2024-5yr
50068,215,71,2024-5yr
50069,1109,152,2024-5yr
50070,1221,201,2024-5yr
50071,847,217,2024-5yr
50072,2979,449,2024-5yr
50073,1208,230,2024-5yr
50074,215,116,2024-5yr
50075,807,133,2024-5yr
50076,1301,392,2024-5yr
50078,85,30,2024-5yr
50101,57,5,2024-5yr
50102,36,23,2024-5yr
50103,453,67,2024-5yr
50104,103,46,2024-5yr
50105,1487,236,2024-5yr
50106,1163,185,2024-5yr
50107,764,152,2024-5yr
50108,376,118,2024-5yr
50109,3309,552,2024-5yr
50110,29,15,2024-5yr
50111,16865,1271,2024-5yr
50112,11862,2510,2024-5yr
50115,2809,674,2024-5yr
50116,261,49,2024-5yr
50117,128,33,2024-5yr
50118,920,151,2024-5yr
50119,392,82,2024-5yr
50120,428,31,2024-5yr
50122,1297,458,2024-5yr
50123,883,226,2024-5yr
50124,4859,576,2024-5yr
50125,20121,3697,2024-5yr
50126,6368,1607,2024-5yr
50127,10,10,2024-5yr
50128,330,105,2024-5yr
50129,5014,1467,2024-5yr
50130,1468,245,2024-5yr
50131,24583,3818,2024-5yr
50132,427,89,2024-5yr
50133,528,87,2024-5yr
50134,770,159,2024-5yr
50135,1754,305,2024-5yr
50136,376,131,2024-5yr
50137,114,6,2024-5yr
50138,11117,2458,2024-5yr
50139,1025,267,2024-5yr
50140,2842,519,2024-5yr
50141,587,133,2024-5yr
50142,720,206,2024-5yr
50143,538,58,2024-5yr
50144,2692,615,2024-5yr
50145,139,15,2024-5yr
50146,577,37,2024-5yr
50147,463,74,2024-5yr
50148,406,62,2024-5yr
50149,883,115,2024-5yr
50150,736,158,2024-5yr
50151,727,106,2024-5yr
50152,138,26,2024-5yr
50153,890,244,2024-5yr
50154,394,68,2024-5yr
50155,94,25,2024-5yr
50156,4575,1084,2024-5yr
50157,473,103,2024-5yr
50158,31396,5526,2024-5yr
50160,569,104,2024-5yr
50161,2296,382,2024-5yr
50162,1164,183,2024-5yr
50163,689,127,2024-5yr
50164,682,197,2024-5yr
50165,44,5,2024-5yr
50166,2023,273,2024-5yr
50167,592,122,2024-5yr
50168,826,173,2024-5yr
50169,3667,439,2024-5yr
50170,3024,602,2024-5yr
50171,2524,677,2024-5yr
50173,705,184,2024-5yr
50174,1259,149,2024-5yr
50201,8320,1623,2024-5yr
50206,349,113,2024-5yr
50207,2325,402,2024-5yr
50208,20595,4182,2024-5yr
50210,1487,338,2024-5yr
50211,16835,2365,2024-5yr
50212,2993,754,2024-5yr
50213,7489,1512,2024-5yr
50214,719,132,2024-5yr
50216,2786,769,2024-5yr
50217,561,72,2024-5yr
50218,346,38,2024-5yr
50219,14416,2757,2024-5yr
50220,9216,1533,2024-5yr
50222,328,113,2024-5yr
50223,236,102,2024-5yr
50225,3364,384,2024-5yr
50226,7759,1162,2024-5yr
50227,107,3,2024-5yr
50228,2120,427,2024-5yr
50229,1585,219,2024-5yr
50230,1145,201,2024-5yr
50231,142,38,2024-5yr
50232,569,110,2024-5yr
50233,1406,250,2024-5yr
50234,559,123,2024-5yr
50235,431,34,2024-5yr
50236,1761,269,2024-5yr
50237,3635,521,2024-5yr
50238,1195,299,2024-5yr
50239,354,17,2024-5yr
50240,2393,453,2024-5yr
50241,96,23,2024-5yr
50242,326,59,2024-5yr
50243,361,30,2024-5yr
50244,1729,209,2024-5yr
50246,614,156,2024-5yr
50247,2004,429,2024-5yr
50248,4216,821,2024-5yr
50249,1312,465,2024-5yr
50250,2832,746,2024-5yr
50251,1365,288,2024-5yr
50252,236,66,2024-5yr
50254,296,118,2024-5yr
50255,51,21,2024-5yr
50256,643,137,2024-5yr
50257,914,149,2024-5yr
50258,958,274,2024-5yr
50261,3399,398,2024-5yr
50262,263,82,2024-5yr
50263,29611,3433,2024-5yr
50264,502,82,2024-5yr
50265,33488,5664,2024-5yr
50266,37523,5062,2024-5yr
50268,908,167,2024-5yr
50269,164,23,2024-5yr
50271,581,135,2024-5yr
50272,190,38,2024-5yr
50273,8950,1788,2024-5yr
50274,234,115,2024-5yr
50275,506,148,2024-5yr
50276,2679,349,2024-5yr
50277,582,68,2024-5yr
50278,891,167,2024-5yr
50309,10110,666,2024-5yr
50310,31177,4785,2024-5yr
50311,14574,1553,2024-5yr
50312,15802,3078,2024-5yr
50313,17440,2309,2024-5yr
50314,10438,958,2024-5yr
50315,34816,4750,2024-5yr
50316,16710,1694,2024-5yr
50317,36548,5345,2024-5yr
50319,0,0,2024-5yr
50320,24807,2299,2024-5yr
50321,7900,1179,2024-5yr
50322,31931,5340,2024-5yr
50323,17265,1777,2024-5yr
50324,5143,985,2024-5yr
50325,19012,3026,2024-5yr
50327,13177,2631,2024-5yr
50401,28703,6482,2024-5yr
50420,473,87,2024-5yr
50421,3168,885,2024-5yr
50423,2291,627,2024-5yr
50424,1441,378,2024-5yr
50426,81,18,2024-5yr
50427,137,39,2024-5yr
50428,9071,2529,2024-5yr
50430,520,74,2024-5yr
50431,228,27,2024-5yr
50432,283,57,2024-5yr
50433,157,41,2024-5yr
50434,396,124,2024-5yr
50435,713,163,2024-5yr
50436,5771,1028,2024-5yr
50438,3995,1180,2024-5yr
50439,454,45,2024-5yr
50440,361,92,2024-5yr
50441,5450,1218,2024-5yr
50444,394,58,2024-5yr
50446,476,88,2024-5yr
50447,1145,239,2024-5yr
50448,620,169,2024-5yr
50449,785,89,2024-5yr
50450,2952,707,2024-5yr
50451,432,154,2024-5yr
50452,946,166,2024-5yr
50453,537,80,2024-5yr
50454,229,7,2024-5yr
50455,201,86,2024-5yr
50456,1699,339,2024-5yr
50457,463,97,2024-5yr
50458,2094,535,2024-5yr
50459,3045,668,2024-5yr
50460,688,56,2024-5yr
50461,5228,1180,2024-5yr
50464,694,118,2024-5yr
50465,190,59,2024-5yr
50466,1972,384,2024-5yr
50467,63,16,2024-5yr
